id,st,city,cityst,county_name,year,population,lat,lng
2533,KS,Leavenworth,"Leavenworth, KS",Leavenworth,2010,35251,39.3227166,-94.9250132
2534,KS,Leawood,"Leawood, KS",Johnson,2010,31867,38.9072625,-94.6252403
2535,KS,Lenexa,"Lenexa, KS",Johnson,2010,48190,38.965267,-94.8039144
2536,KS,Liberal,"Liberal, KS",Seward,2010,20525,37.0461109,-100.9289721
2537,KS,Lindsborg,"Lindsborg, KS",Mcpherson,2010,3458,38.5771233,-97.6746841
2538,KS,Louisburg,"Louisburg, KS",Miami,2010,4315,38.6098461,-94.691657
2539,KS,Lyons,"Lyons, KS",Rice,2010,3739,38.3464333,-98.2027725
2540,KS,Maize,"Maize, KS",NA,2010,3420,37.7750765,-97.4595951
2541,KS,Manhattan,"Manhattan, KS",Riley,2010,52281,39.1883066,-96.6058642
2542,KS,Marysville,"Marysville, KS",Marshall,2010,3294,39.8426707,-96.6381112
2543,KS,Mcpherson,"Mcpherson, KS",Mcpherson,2010,13155,38.3717423,-97.6605279
2545,KS,Merriam,"Merriam, KS",Johnson,2010,11003,39.017622,-94.6939511
2546,KS,Mission,"Mission, KS",Johnson,2010,9323,39.0267737,-94.6569615
2547,KS,Mission Hills,"Mission Hills, KS",Johnson,2010,3498,39.0140353,-94.6175515
2549,KS,Mulvane,"Mulvane, KS",Sumner,2010,6111,37.47645,-97.2353648
2552,KS,Newton,"Newton, KS",Harvey,2010,19132,38.035237,-97.3544153
2553,KS,Norton,"Norton, KS",Norton,2010,2928,39.8363926,-99.8916231
2554,KS,Olathe,"Olathe, KS",Johnson,2010,125872,38.8842791,-94.8188482
2555,KS,Osage,"Osage, KS",Osage,2010,2943,38.6341112,-95.8228958
2556,KS,Osawatomie,"Osawatomie, KS",Miami,2010,4447,38.5000907,-94.9450128
2558,KS,Ottawa,"Ottawa, KS",Franklin,2010,12649,38.6018705,-95.2641289
2559,KS,Overland Park,"Overland Park, KS",Johnson,2010,173372,38.8890422,-94.6905839
2560,KS,Paola,"Paola, KS",Miami,2010,5602,38.578514,-94.8624116
2561,KS,Park City,"Park City, KS",Sedgwick,2010,7297,37.8068893,-97.3254391
2562,KS,Parsons,"Parsons, KS",Labette,2010,10500,37.3340128,-95.2649977
2563,KS,Phillipsburg,"Phillipsburg, KS",Phillips,2010,2581,39.7518281,-99.3210466
2564,KS,Pittsburg,"Pittsburg, KS",Crawford,2010,20233,37.4145509,-94.6979995
2566,KS,Prairie Village,"Prairie Village, KS",Johnson,2010,21447,38.9869791,-94.6363777
2567,KS,Pratt,"Pratt, KS",Pratt,2010,6835,37.6985756,-98.7659399
2568,KS,Roeland Park,"Roeland Park, KS",Johnson,2010,6731,39.0358777,-94.637407
2569,KS,Rose Hill,"Rose Hill, KS",Butler,2010,3931,37.5711591,-97.1353826
2571,KS,Russell,"Russell, KS",Russell,2010,4506,38.8876102,-98.8510008
2572,KS,Sabetha,"Sabetha, KS",Nemaha,2010,2571,39.9103399,-95.7928266
2573,KS,Salina,"Salina, KS",Saline,2010,47707,38.8140031,-97.6144634
2574,KS,Scott City,"Scott City, KS",Scott,2010,3816,38.4782139,-100.9021422
2575,KS,Shawnee,"Shawnee, KS",Johnson,2010,62209,39.0177788,-94.8053217
2577,KS,Spring Hill,"Spring Hill, KS",Johnson,2010,5437,38.7566846,-94.8209759
2578,KS,St. Marys,"St. Marys, KS",NA,2010,2627,39.1942183,-96.0646451
2580,KS,Tonganoxie,"Tonganoxie, KS",Leavenworth,2010,4996,39.1083458,-95.0831595
2581,KS,Topeka,"Topeka, KS",Shawnee,2010,127473,39.03617,-95.6948257
2582,KS,Ulysses,"Ulysses, KS",Grant,2010,6161,37.5773425,-101.3548641
2583,KS,Valley Center,"Valley Center, KS",Sedgwick,2010,6822,37.8326911,-97.3650095
2585,KS,Wamego,"Wamego, KS",Pottawatomie,2010,4372,39.2052626,-96.3101259
2586,KS,Wellington,"Wellington, KS",Sumner,2010,8172,37.2828489,-97.3898962
2587,KS,Wichita,"Wichita, KS",Sedgwick,2010,382368,37.6906938,-97.3426776
2588,KS,Winfield,"Winfield, KS",Cowley,2010,12301,37.2427744,-96.9796742
3067,MI,Adrian,"Adrian, MI",Lenawee,2010,21133,41.8987804,-84.0448289
3068,MI,Albion,"Albion, MI",Calhoun,2010,8616,42.2478537,-84.7591203
3069,MI,Algonac,"Algonac, MI",St Clair,2010,4110,42.6213221,-82.5349562
3070,MI,Allegan,"Allegan, MI",Allegan,2010,4998,42.5306379,-85.8463481
3071,MI,Allen Park,"Allen Park, MI",Wayne,2010,28210,42.2594735,-83.2103905
3072,MI,Alma,"Alma, MI",Gratiot,2010,9383,43.3801174,-84.6559071
3073,MI,Almont,"Almont, MI",Lapeer,2010,2674,42.9202192,-83.0432419
3074,MI,Alpena,"Alpena, MI",Alpena,2010,10483,45.0742076,-83.4429892
3075,MI,Ann Arbor,"Ann Arbor, MI",Washtenaw,2010,113934,42.2756414,-83.7313328
3077,MI,Auburn Hills,"Auburn Hills, MI",Oakland,2010,21412,42.6747198,-83.2436057
3078,MI,Bad Axe,"Bad Axe, MI",Huron,2010,3129,43.8038251,-82.9982961
3079,MI,Battle Creek,"Battle Creek, MI",Calhoun,2010,52347,42.2991758,-85.2292672
3080,MI,Bay City,"Bay City, MI",Bay,2010,34932,43.5900617,-83.8884214
3081,MI,Belding,"Belding, MI",Ionia,2010,5757,43.0964849,-85.2330289
3082,MI,Belleville,"Belleville, MI",Wayne,2010,3991,42.2019172,-83.4828123
3083,MI,Benton Harbor,"Benton Harbor, MI",Berrien,2010,10038,42.1141575,-86.4467723
3084,MI,Berkley,"Berkeley, MI",Oakland,2010,14970,42.4986019,-83.1853423
3085,MI,Beverly Hills,"Beverly Hills, MI",Oakland,2010,10267,42.5225426,-83.2403404
3086,MI,Big Rapids,"Big Rapids, MI",Mecosta,2010,10601,43.6990205,-85.4797257
3087,MI,Birmingham,"Birmingham, MI",Oakland,2010,20103,42.5448046,-83.2165758
3088,MI,Blissfield,"Blissfield, MI",Lenawee,2010,3340,41.8310339,-83.8642395
3089,MI,Bloomfield Hills,"Bloomfield Hills, MI",Oakland,2010,3869,42.5752925,-83.254388
3090,MI,Boyne City,"Boyne City, MI",Charlevoix,2010,3735,45.2138083,-85.012788
3091,MI,Brighton,"Brighton, MI",Livingston,2010,7444,42.5297049,-83.7845453
3092,MI,Buchanan,"Buchanan, MI",Berrien,2010,4456,41.8282907,-86.3659742
3093,MI,Burton,"Burton, MI",Genesee,2010,29999,43.0008999,-83.6181904
3094,MI,Cadillac,"Cadillac, MI",Wexford,2010,10355,44.251327,-85.4139858
3096,MI,Caro,"Caro, MI",Tuscola,2010,4229,43.4893028,-83.4017438
3098,MI,Cedar Springs,"Cedar Springs, MI",Kent,2010,3509,43.2194077,-85.5530234
3099,MI,Center Line,"Center Line, MI",Macomb,2010,8257,42.4805558,-83.0273474
3100,MI,Charlevoix,"Charlevoix, MI",Charlevoix,2010,2513,45.3143531,-85.2541633
3101,MI,Charlotte,"Charlotte, MI",Eaton,2010,9074,42.5662017,-84.8318392
3102,MI,Cheboygan,"Cheboygan, MI",Cheboygan,2010,4867,45.6419135,-84.468763
3103,MI,Chelsea,"Chelsea, MI",Washtenaw,2010,4944,42.3113924,-84.019416
3105,MI,Clare,"Clare, MI",Clare,2010,3118,43.824422,-84.7650748
3106,MI,Clawson,"Clawson, MI",Oakland,2010,11825,42.5366724,-83.1504144
3107,MI,Clio,"Clio, MI",NA,2010,2646,43.1769511,-83.7356331
3108,MI,Coldwater,"Coldwater, MI",Branch,2010,10945,41.9429321,-85.0008406
3109,MI,Coopersville,"Coopersville, MI",Ottawa,2010,4275,43.0654671,-85.933752
3110,MI,Corunna,"Corunna, MI",Shiawassee,2010,3497,42.9833923,-84.1158632
3112,MI,Davison,"Davison, MI",Genesee,2010,5173,43.0317486,-83.518751
3113,MI,Dearborn,"Dearborn, MI",Wayne,2010,98153,42.3130574,-83.2114879
3114,MI,Dearborn Heights,"Dearborn Heights, MI",Wayne,2010,57774,42.335671,-83.2888317
3116,MI,Detroit,"Detroit, MI",Wayne,2010,713777,42.3830375,-83.1022365
3117,MI,Dewitt,"Dewitt, MI",Clinton,2010,4507,42.8358828,-84.5756417
3118,MI,Dexter,"Dexter, MI",NA,2010,4067,42.3322557,-83.8810267
3119,MI,Dowagiac,"Dowagiac, MI",Cass,2010,5879,41.9834345,-86.112831
3120,MI,Dundee,"Dundee, MI",Monroe,2010,3957,41.9624482,-83.6660643
3121,MI,Durand,"Durand, MI",Shiawassee,2010,3446,42.914238,-83.9884672
3122,MI,East Grand Rapids,"East Grand Rapids, MI",Kent,2010,10694,42.9468083,-85.6084896
3124,MI,East Lansing,"East Lansing, MI",Ingham,2010,48579,42.7489125,-84.4824417
3126,MI,East Tawas,"East Tawas, MI",Iosco,2010,2808,44.2908027,-83.4837699
3127,MI,Eastpointe,"Eastpointe, MI",Macomb,2010,32442,42.4660796,-82.946341
3128,MI,Eaton Rapids,"Eaton Rapids, MI",Eaton,2010,5214,42.5088672,-84.6518656
3129,MI,Ecorse,"Ecorse, MI",Wayne,2010,9512,42.2495977,-83.1402628
3130,MI,Escanaba,"Escanaba, MI",Delta,2010,12616,45.7462887,-87.0836048
3131,MI,Essexville,"Essexville, MI",Bay,2010,3478,43.6122902,-83.8419827
3132,MI,Farmington,"Farmington, MI",Oakland,2010,10372,42.4613828,-83.3783717
3133,MI,Farmington Hills,"Farmington Hills, MI",Oakland,2010,79740,42.485648,-83.3759608
3134,MI,Fenton,"Fenton, MI",Genesee,2010,11756,42.7999466,-83.7142342
3135,MI,Ferndale,"Ferndale, MI",Oakland,2010,19900,42.4592369,-83.1313435
3136,MI,Ferrysburg,"Ferrysburg, MI",Ottawa,2010,2892,43.087637,-86.2269354
3137,MI,Flat Rock,"Flat Rock, MI",Wayne,2010,9878,42.097062,-83.269835
3138,MI,Flint,"Flint, MI",Genesee,2010,102434,43.0244249,-83.6919833
3139,MI,Flushing,"Flushing, MI",Genesee,2010,8389,43.0627859,-83.8426276
3142,MI,Fowlerville,"Fowlerville, MI",Livingston,2010,2886,42.659385,-84.0749792
3143,MI,Frankenmuth,"Frankenmuth, MI",Saginaw,2010,4944,43.3328316,-83.7391291
3144,MI,Franklin,"Franklin, MI",Oakland,2010,3150,42.5187745,-83.3030355
3145,MI,Fraser,"Fraser, MI",Macomb,2010,14480,42.537633,-82.9467415
3146,MI,Fremont,"Fremont, MI",Newaygo,2010,4081,43.4639379,-85.953332
3147,MI,Garden City,"Garden City, MI",Wayne,2010,27692,42.3243869,-83.341213
3148,MI,Gaylord,"Gaylord, MI",Otsego,2010,3645,45.0211481,-84.6796412
3149,MI,Gibraltar,"Gibraltar, MI",Wayne,2010,4656,42.1054371,-83.2010178
3150,MI,Gladstone,"Gladstone, MI",Delta,2010,4973,45.8503359,-87.0263168
3151,MI,Gladwin,"Gladwin, MI",Gladwin,2010,2933,43.9839705,-84.4872289
3152,MI,Grand Blanc,"Grand Blanc, MI",Genesee,2010,8276,42.9285223,-83.6168805
3153,MI,Grand Haven,"Grand Haven, MI",Ottawa,2010,10412,43.0551653,-86.2242126
3154,MI,Grand Ledge,"Grand Ledge, MI",Eaton,2010,7786,42.7532277,-84.7412585
3155,MI,Grand Rapids,"Grand Rapids, MI",Kent,2010,188040,42.961156,-85.6555701
3156,MI,Grandville,"Grandville, MI",Kent,2010,15378,42.9005142,-85.7520863
3157,MI,Greenville,"Greenville, MI",Montcalm,2010,8481,43.1796347,-85.2539764
3158,MI,Grosse Point,"Grosse Point, MI",Wayne,2010,5421,42.3838495,-82.9041085
3159,MI,Grosse Point Farms,"Grosse Point Farms, MI",Wayne,2010,9479,42.3975445,-82.8891767
3160,MI,Grosse Point Park,"Grosse Point Park, MI",Wayne,2010,11555,42.3739494,-82.9234385
3161,MI,Grosse Point Woods,"Grosse Point Woods, MI",Wayne,2010,16135,42.4392596,-82.8989889
3162,MI,Hamtramck,"Hamtramck, MI",Wayne,2010,22423,42.3953866,-83.0559508
3163,MI,Hancock,"Hancock, MI",Houghton,2010,4634,47.1343895,-88.5991471
3164,MI,Harper Woods,"Harper Woods, MI",Wayne,2010,14236,42.4389831,-82.9293844
3165,MI,Hartford,"Hartford, MI",NA,2010,2688,42.2049586,-86.1661221
3166,MI,Hastings,"Hastings, MI",Barry,2010,7350,42.6501302,-85.2883726
3167,MI,Hazel Park,"Hazel Park, MI",Oakland,2010,16422,42.4619241,-83.0976891
3168,MI,Highland Park,"Highland Park, MI",Wayne,2010,11776,42.4052278,-83.0976471
3169,MI,Hillsdale,"Hillsdale, MI",Hiillsdale,2010,8305,41.9284107,-84.6366582
3170,MI,Holland,"Holland, MI",Ottawa,2010,33051,42.7680741,-86.0985978
3171,MI,Holly,"Holly, MI",Oakland,2010,6086,42.7987992,-83.6229675
3172,MI,Houghton,"Houghton, MI",Houghton,2010,7708,47.1101995,-88.5688284
3173,MI,Howell,"Howell, MI",Livingston,2010,9489,42.6081288,-83.9343393
3174,MI,Hudsonville,"Hudsonville, MI",Ottawa,2010,7116,42.8633704,-85.8622046
3175,MI,Huntington Woods,"Huntington Woods, MI",Oakland,2010,6238,42.4818989,-83.1680876
3176,MI,Imlay City,"Imlay City, MI",Lapeer,2010,3597,43.0168669,-83.0764489
3177,MI,Inkster,"Inkster, MI",Wayne,2010,25369,42.2940543,-83.3198665
3178,MI,Ionia,"Ionia, MI",Ionia,2010,11394,42.976821,-85.0746328
3179,MI,Iron Mountain,"Iron Mountain, MI",Dickinson,2010,7624,45.8280534,-88.0606176
3180,MI,Iron River,"Iron River, MI",NA,2010,3029,46.0960091,-88.6366708
3181,MI,Ironwood,"Ironwood, MI",Gogebic,2010,5387,46.4527499,-90.1501788
3182,MI,Ishpeming,"Ishpeming, MI",Marquette,2010,6470,46.470344,-87.6723228
3183,MI,Ithaca,"Ithaca, MI",Gratiot,2010,2910,43.2923187,-84.5985587
3184,MI,Jackson,"Jackson, MI",Jackson,2010,33534,42.2434542,-84.4022545
3185,MI,Kalamazoo,"Kalamazoo, MI",Kalamazoo,2010,74262,42.2751635,-85.5885011
3186,MI,Keego Harbor,"Keego Harbor, MI",Oakland,2010,2970,42.6082725,-83.3457522
3187,MI,Kentwood,"Kentwood, MI",Kent,2010,48707,42.8848345,-85.5927296
3188,MI,Kingsford,"Kingsford, MI",Dickinson,2010,5133,45.8064376,-88.1003651
3190,MI,Lake Orion,"Lake Orion, MI",Oakland,2010,2973,42.788531,-83.251774
3191,MI,Lansing,"Lansing, MI",Ingham,2010,114297,42.7097871,-84.5562219
3192,MI,Lapeer,"Lapeer, MI",Lapeer,2010,8841,43.0450768,-83.3272717
3193,MI,Lathrup Village,"Lathrup Village, MI",Oakland,2010,4075,42.4921083,-83.2273558
3194,MI,Lincoln Park,"Lincoln Park, MI",Wayne,2010,38144,42.2432907,-83.1812577
3195,MI,Linden,"Linden, MI",Genesee,2010,3991,42.8191644,-83.7812248
3196,MI,Livonia,"Livonia, MI",Wayne,2010,96942,42.3971831,-83.3723195
3197,MI,Lowell,"Lowell, MI",Kent,2010,3783,42.9345998,-85.3462186
3198,MI,Ludington,"Ludington, MI",Mason,2010,8076,43.9571958,-86.4429369
3199,MI,Madison Heights,"Madison Heights, MI",Oakland,2010,29694,42.5072707,-83.103354
3200,MI,Manistee,"Manistee, MI",Manistee,2010,6226,44.2455534,-86.3272541
3201,MI,Manistique,"Manistique, MI",Schoolcraft,2010,3097,45.9575975,-86.2494306
3202,MI,Marine City,"Marine City, MI",St Clair,2010,4248,42.7143009,-82.5034385
3203,MI,Marquette,"Marquette, MI",Marquette,2010,21355,46.5506978,-87.3958333
3204,MI,Marshall,"Marshall, MI",Calhoun,2010,7088,42.2621292,-84.9584171
3205,MI,Marysville,"Marysville, MI",St Clair,2010,9959,42.9086133,-82.4804013
3206,MI,Mason,"Mason, MI",Ingham,2010,8252,42.5806927,-84.4422825
3208,MI,Melvindale,"Melvindale, MI",Wayne,2010,10715,42.2785368,-83.1825893
3209,MI,Menominee,"Menominee, MI",Menominee,2010,8599,45.1220881,-87.6235729
3210,MI,Middleville,"Middleville, MI",Barry,2010,3319,42.7160215,-85.468723
3211,MI,Midland,"Midland, MI",Midland,2010,41863,43.6247956,-84.2319836
3212,MI,Milan,"Milan, MI",Monroe,2010,5836,42.0808033,-83.6823346
3213,MI,Milford,"Milford, MI",Oakland,2010,6175,42.5882858,-83.6016823
3214,MI,Monroe,"Monroe, MI",Monroe,2010,20733,41.916678,-83.3849026
3215,MI,Mount Clemens,"Mount Clemens, MI",Macomb,2010,16314,42.5980555,-82.8815059
3216,MI,Mount Morris,"Mount Morris, MI",Genesee,2010,3086,43.1173483,-83.6989178
3217,MI,Mount Pleasant,"Mount Pleasant, MI",Isabella,2010,26016,43.5967104,-84.7759718
3219,MI,Muskegon,"Muskegon, MI",Muskegon,2010,38401,43.2282176,-86.2554146
3220,MI,Muskegon Heights,"Muskegon Heights, MI",Muskegon,2010,10856,43.2019212,-86.2409625
3221,MI,Negaunee,"Negaunee, MI",Marquette,2010,4568,46.4965433,-87.5914124
3222,MI,New Baltimore,"New Baltimore, MI",Macomb,2010,12084,42.6854601,-82.7376073
3223,MI,New Haven,"New Haven, MI",Macomb,2010,4642,42.7297621,-82.7970398
3225,MI,Niles,"Niles, MI",Berrien,2010,11600,41.8345393,-86.247851
3226,MI,North Muskegon,"North Muskegon, MI",Muskegon,2010,3786,43.2521632,-86.2708308
3227,MI,Northville,"Northville, MI",Multiple,2010,5970,42.4361261,-83.4883854
3228,MI,Norton Shores,"Norton Shores, MI",Muskegon,2010,23994,43.1695119,-86.2353835
3229,MI,Norway,"Norway, MI",Dickinson,2010,2845,45.8058114,-87.9165835
3230,MI,Novi,"Novi, MI",Oakland,2010,55224,42.4784943,-83.4868245
3231,MI,Oak Park,"Oak Park, MI",Oakland,2010,29319,42.4649928,-83.1823299
3234,MI,Otsego,"Otsego, MI",Allegan,2010,3956,42.4566048,-85.6974911
3235,MI,Owosso,"Owosso, MI",Shiawassee,2010,15194,42.9952521,-84.1758449
3236,MI,Oxford,"Oxford, MI",Oakland,2010,3436,42.8232237,-83.2541967
3237,MI,Paw Paw,"Paw Paw, MI",Van Buren,2010,3534,42.2142351,-85.8921767
3238,MI,Petosky,"Petosky, MI",Emmet,2010,5670,45.3648504,-85.0107006
3239,MI,Plainwell,"Plainwell, MI",Allegan,2010,3804,42.4520033,-85.6507207
3240,MI,Pleasant Ridge,"Pleasant Ridge, MI",Oakland,2010,2526,42.4715055,-83.1445548
3241,MI,Plymouth,"Plymouth, MI",Wayne,2010,9132,42.3712455,-83.4676165
3242,MI,Pontiac,"Pontiac, MI",Oakland,2010,59515,42.6492283,-83.2873632
3243,MI,Port Huron,"Port Huron, MI",St Clair,2010,30184,42.9937657,-82.433743
3244,MI,Portage,"Portage, MI",Kalamazoo,2010,46292,42.1997647,-85.5907919
3245,MI,Portland,"Portland, MI",Ionia,2010,3883,42.8689408,-84.8983907
3246,MI,Potterville,"Potterville, MI",NA,2010,2617,42.6277231,-84.7465258
3248,MI,Richmond,"Richmond, MI",Macomb,2010,5735,42.8105426,-82.7521873
3249,MI,River Rouge,"River Rouge, MI",Wayne,2010,7903,42.2743459,-83.1241616
3250,MI,Riverview,"Riverview, MI",Wayne,2010,12486,42.1729725,-83.1912417
3251,MI,Rochester,"Rochester, MI",Oakland,2010,12711,42.6867182,-83.1196763
3252,MI,Rochester Hills,"Rochester Hills, MI",Oakland,2010,70995,42.6634835,-83.1591955
3253,MI,Rockford,"Rockford, MI",Kent,2010,5719,43.1356745,-85.5545837
3254,MI,Rockwood,"Rockwood, MI",Wayne,2010,3289,42.0703442,-83.2417456
3255,MI,Rogers City,"Rogers City, MI",Presque Isle,2010,2827,45.4176986,-83.8047512
3256,MI,Romeo,"Romeo, MI",Macomb,2010,3596,42.8045843,-83.0026325
3257,MI,Romulus,"Romulus, MI",Wayne,2010,23989,42.2236493,-83.366036
3258,MI,Roosevelt Park,"Roosevelt Park, MI",Muskegon,2010,3831,43.1981472,-86.2733461
3259,MI,Roseville,"Roseville, MI",Macomb,2010,47299,42.5075864,-82.9365822
3260,MI,Royal Oak,"Royal Oak, MI",Oakland,2010,57236,42.5078156,-83.1538905
3261,MI,Saginaw,"Saginaw, MI",Saginaw,2010,51508,43.4176784,-83.954716
3262,MI,Saline,"Saline, MI",Washtenaw,2010,8810,42.1739719,-83.7769664
3263,MI,Sandusky,"Sandusky, MI",Sanilac,2010,2679,43.4201838,-82.8330434
3264,MI,Sault Ste. Marie,"Sault Ste. Marie, MI",Chippewa,2010,14144,46.477173,-84.3703933
3265,MI,South Haven,"South Haven, MI",Van Buren,2010,4403,42.4015449,-86.2671184
3266,MI,South Lyon,"South Lyon, MI",Oakland,2010,11327,42.4610149,-83.653169
3267,MI,Southfield,"Southfield, MI",Oakland,2010,71739,42.4746398,-83.259509
3268,MI,Southgate,"Southgate, MI",Wayne,2010,30047,42.2049746,-83.2065107
3269,MI,Sparta,"Sparta, MI",Kent,2010,4140,43.157756,-85.7092097
3271,MI,Springfield,"Springfield, MI",Calhoun,2010,5260,42.3240208,-85.2377886
3272,MI,St. Clair,"St. Clair, MI",St Clair,2010,5485,42.8265297,-82.4924331
3273,MI,St. Clair Shores,"St. Clair Shores, MI",Macomb,2010,59715,42.4930426,-82.8909014
3275,MI,St. Johns,"St. Johns, MI",Clinton,2010,7865,43.0008638,-84.5556806
3276,MI,St. Joseph,"St. Joseph, MI",Berrien,2010,8365,42.0991274,-86.4890564
3277,MI,St. Louis,"St. Louis, MI",Gratiot,2010,7482,43.4085283,-84.6112302
3278,MI,Sterling Heights,"Sterling Heights, MI",Macomb,2010,129699,42.5812062,-83.0303162
3279,MI,Sturgis,"Sturgis, MI",St Joseph,2010,10994,41.800239,-85.4181567
3280,MI,Swartz Creek,"Swartz Creek, MI",Genesee,2010,5758,42.9630315,-83.8250485
3281,MI,Taylor,"Taylor, MI",Wayne,2010,63131,42.225262,-83.2683085
3282,MI,Tecumseh,"Tecumseh, MI",Lenawee,2010,8521,42.0061138,-83.944443
3283,MI,Three Rivers,"Three Rivers, MI",St Joseph,2010,7811,41.9453673,-85.6305303
3284,MI,Traverse City,"Traverse City, MI",Grand Traverse,2010,14674,44.754309,-85.6030111
3285,MI,Trenton,"Trenton, MI",Wayne,2010,18853,42.1400576,-83.1929137
3286,MI,Troy,"Troy, MI",Oakland,2010,80980,42.5838826,-83.1455329
3287,MI,Utica,"Utica, MI",Macomb,2010,4757,42.6287448,-83.0233297
3288,MI,Vassar,"Vassar, MI",Tuscola,2010,2697,43.3713923,-83.5764769
3289,MI,Vicksburg,"Vicksburg, MI",NA,2010,2906,42.1231595,-85.537994
3290,MI,Village of Grosse Pointe Shores,"Village of Grosse Pointe Shores, MI",Wayne,2010,3008,42.4511224,-82.870289
3291,MI,Walker,"Walker, MI",Kent,2010,23537,42.9965534,-85.7563659
3292,MI,Walled Lake,"Walled Lake, MI",Oakland,2010,6999,42.5371309,-83.4738802
3293,MI,Warren,"Warren, MI",Macomb,2010,134056,42.4929044,-83.0250007
3294,MI,Wayland,"Wayland, MI",Allegan,2010,4079,42.6730812,-85.6417271
3295,MI,Wayne,"Wayne, MI",Wayne,2010,17593,42.2769132,-83.3881483
3297,MI,Westland,"Westland, MI",Wayne,2010,84094,42.3191725,-83.3807781
3298,MI,Whitehall,"Whitehall, MI",Muskegon,2010,2706,43.4005174,-86.3395989
3299,MI,Williamston,"Williamston, MI",Ingham,2010,3854,42.683348,-84.2835575
3300,MI,Wixom,"Wixom, MI",Oakland,2010,13498,42.5239606,-83.5344792
3301,MI,Wolverine Lake,"Wolverine Lake, MI",Oakland,2010,4312,42.5557512,-83.4856901
3302,MI,Woodhaven,"Woodhaven, MI",Wayne,2010,12875,42.13453,-83.2351392
3303,MI,Wyandotte,"Wyandotte, MI",Wayne,2010,25883,42.2111567,-83.1565604
3304,MI,Wyoming,"Wyoming, MI",Kent,2010,72125,42.8926606,-85.7087134
3305,MI,Ypsilanti,"Ypsilanti, MI",Washtenaw,2010,19435,42.2432162,-83.6219822
3306,MI,Zeeland,"Zeeland, MI",Ottawa,2010,5504,42.8142439,-86.0142548
3307,MN,Afton,"Afton, MN",Washington,2010,2886,44.8987758,-92.8191076
3308,MN,Albany,"Albany, MN",NA,2010,2561,45.6266682,-94.5634027
3309,MN,Albert Lea,"Albert Lea, MN",Freeborn,2010,18016,43.6542926,-93.3641484
3310,MN,Albertville,"Albertville, MN",Wright,2010,7044,45.2360482,-93.6626676
3311,MN,Alexandria,"Alexandria, MN",Douglas,2010,11070,45.8742738,-95.3785874
3312,MN,Andover,"Andover, MN",Anoka,2010,30598,45.2571091,-93.3351988
3313,MN,Annandale,"Annandale, MN",Wright,2010,3228,45.2600154,-94.1203687
3314,MN,Anoka,"Anoka, MN",Anoka,2010,17142,45.2146745,-93.3892285
3315,MN,Apple Valley,"Apple Valley, MN",Dakota,2010,49084,44.7453021,-93.1993283
3317,MN,Arden Hills,"Arden Hills, MN",Ramsey,2010,9552,45.0711605,-93.1655039
3318,MN,Austin,"Austin, MN",Mower,2010,24718,43.671683,-92.9736684
3319,MN,Barnesville,"Barnesville, MN",NA,2010,2563,46.6502795,-96.4164595
3320,MN,Baxter,"Baxter, MN",Crow Wing,2010,7610,46.3373914,-94.2828451
3321,MN,Bayport,"Bayport, MN",Washington,2010,3471,45.0168524,-92.7834559
3322,MN,Becker,"Becker, MN",Sherburne,2010,4538,45.3830033,-93.8845885
3323,MN,Belle Plaine,"Belle Plaine, MN",Scott,2010,6661,44.6178206,-93.7631946
3324,MN,Bemidji,"Bemidji, MN",Beltrami,2010,13431,47.4810989,-94.8819964
3325,MN,Benson,"Benson, MN",Swift,2010,3240,45.3148554,-95.6071165
3326,MN,Big Lake,"Big Lake, MN",Sherburne,2010,10060,45.3424221,-93.7430357
3327,MN,Blaine,"Blaine, MN",Anoka,2010,57186,45.1704972,-93.2060714
3328,MN,Bloomington,"Bloomington, MN",Hennepin,2010,82893,44.8296656,-93.315217
3329,MN,Blue Earth,"Blue Earth, MN",Faribault,2010,3353,43.6404714,-94.1003243
3330,MN,Brainerd,"Brainerd, MN",Crow Wing,2010,13590,46.3552689,-94.1983723
3331,MN,Breckenridge,"Breckenridge, MN",Wilkin,2010,3386,46.2659595,-96.5850757
3332,MN,Brooklyn Center,"Brooklyn Center, MN",Hennepin,2010,30104,45.069204,-93.3146295
3333,MN,Brooklyn Park,"Brooklyn Park, MN",Hennepin,2010,75781,45.110906,-93.3490876
3334,MN,Buffalo,"Buffalo, MN",Wright,2010,15453,45.1788215,-93.8652212
3335,MN,Burnsville,"Burnsville, MN",Dakota,2010,60306,44.7644087,-93.2793722
3336,MN,Byron,"Byron, MN",Olmsted,2010,4914,44.0379446,-92.6415946
3337,MN,Caledonia,"Caledonia, MN",Houston,2010,2868,43.6341268,-91.5003992
3338,MN,Cambridge,"Cambridge, MN",Isanti,2010,8111,45.5607446,-93.2276883
3339,MN,Cannon Falls,"Cannon Falls, MN",Goodhue,2010,4083,44.5131899,-92.9017643
3340,MN,Carver,"Carver, MN",NA,2010,3724,44.7536005,-93.638651
3341,MN,Centerville,"Centerville, MN",Anoka,2010,3792,45.1635151,-93.0542963
3342,MN,Champlin,"Champlin, MN",Hennepin,2010,23089,45.1725793,-93.3872502
3343,MN,Chanhassen,"Chanhassen, MN",Carver,2010,22952,44.8542851,-93.5623836
3344,MN,Chaska,"Chaska, MN",Carver,2010,23770,44.8137113,-93.6094433
3345,MN,Chatfield,"Chatfield, MN",NA,2010,2779,43.844386,-92.1825296
3346,MN,Chisago City,"Chisago City, MN",Chisago,2010,4967,45.3456216,-92.9110372
