GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AV2001
"G4600390","1890","South Dakota","460","Deuel","0390","Deuel",4574
"G4600410","1890","South Dakota","460","Dewey","0410","Dewey",
"G4600430","1890","South Dakota","460","Douglas","0430","Douglas",4599
"G4600450","1890","South Dakota","460","Edmunds","0450","Edmunds",4399
"G4600455","1890","South Dakota","460","Ewing","0455","Ewing",16
"G4600470","1890","South Dakota","460","Fall River","0470","Fall River",4443
"G4600490","1890","South Dakota","460","Faulk","0490","Faulk",4062
"G4600510","1890","South Dakota","460","Grant","0510","Grant",6812
"G4600530","1890","South Dakota","460","Gregory","0530","Gregory",186
"G4600570","1890","South Dakota","460","Hamlin","0570","Hamlin",4624
"G4600590","1890","South Dakota","460","Hand","0590","Hand",6546
"G4600610","1890","South Dakota","460","Hanson","0610","Hanson",4267
"G4600631","1890","South Dakota","460","Harding (old)","0631","Harding",167
"G4600650","1890","South Dakota","460","Hughes","0650","Hughes",5013
"G4600670","1890","South Dakota","460","Hutchinson","0670","Hutchinson",10468
"G4600690","1890","South Dakota","460","Hyde","0690","Hyde",1859
"G4600711","1890","South Dakota","460","Jackson (old)","0711","Jackson (Old)",30
"G4600730","1890","South Dakota","460","Jerauld","0730","Jerauld",3605
"G4600770","1890","South Dakota","460","Kingsbury","0770","Kingsbury",8549
"G4600790","1890","South Dakota","460","Lake","0790","Lake",7507
"G4600810","1890","South Dakota","460","Lawrence","0810","Lawrence",11456
"G4600830","1890","South Dakota","460","Lincoln","0830","Lincoln",9139
"G4600835","1890","South Dakota","460","Lugenbeel","0835","Lugenbeel",
"G4600850","1890","South Dakota","460","Lyman","0850","Lyman",231
"G4600870","1890","South Dakota","460","McCook","0870","Mccook",6448
"G4600890","1890","South Dakota","460","McPherson","0890","Mcpherson",5939
"G4600910","1890","South Dakota","460","Marshall","0910","Marshall",4537
"G4600915","1890","South Dakota","460","Martin","0915","Martin",7
"G4600930","1890","South Dakota","460","Meade","0930","Meade",4596
"G4600955","1890","South Dakota","460","Meyer","0955","Meyer",
"G4600970","1890","South Dakota","460","Miner","0970","Miner",5161
"G4600990","1890","South Dakota","460","Minnehaha","0990","Minnehaha",21817
"G4601010","1890","South Dakota","460","Moody","1010","Moody",5794
"G4601015","1890","South Dakota","460","Nowlin","1015","Nowlin",141
"G4601030","1890","South Dakota","460","Pennington","1030","Pennington",6410
"G4601070","1890","South Dakota","460","Potter","1070","Potter",2909
"G4601073","1890","South Dakota","460","Pratt","1073","Pratt",23
"G4601075","1890","South Dakota","460","Presho","1075","Presho",181
"G4601077","1890","South Dakota","460","Pyatt","1077","Pyatt",23
"G4601079","1890","South Dakota","460","Rinehart","1079","Rinehart",
"G4601090","1890","South Dakota","460","Roberts","1090","Roberts",1997
"G4601110","1890","South Dakota","460","Sanborn","1110","Sanborn",4607
"G4601113","1890","South Dakota","460","Schnasse","1113","Schnasse",
"G4601117","1890","South Dakota","460","Scobey","1117","Scobey",32
"G4601130","1890","South Dakota","460","Shannon","1130","Shannon",
"G4601150","1890","South Dakota","460","Spink","1150","Spink",10579
"G4601170","1890","South Dakota","460","Stanley","1170","Stanley",635
"G4601175","1890","South Dakota","460","Sterling","1175","Sterling",44
"G4601190","1890","South Dakota","460","Sully","1190","Sully",2405
"G4601215","1890","South Dakota","460","Todd","1215","Todd",185
"G4601230","1890","South Dakota","460","Tripp","1230","Tripp",
"G4601250","1890","South Dakota","460","Turner","1250","Turner",10256
"G4601265","1890","South Dakota","460","Unorganized Territory","1265","Unorganized Territory",
"G4601270","1890","South Dakota","460","Union","1270","Union",9129
"G4601277","1890","South Dakota","460","Wagner","1277","Wagner",
"G4601290","1890","South Dakota","460","Walworth","1290","Walworth",2153
"G4601310","1890","South Dakota","460","Washabaugh","1310","Washabaugh",
"G4601330","1890","South Dakota","460","Washington","1330","Washington",40
"G4601350","1890","South Dakota","460","Yankton","1350","Yankton",10378
"G4601375","1890","South Dakota","460","Ziebach (old)","1375","Ziebach (Old)",509
"G4700010","1890","Tennessee","470","Anderson","0010","Anderson",13936
"G4700030","1890","Tennessee","470","Bedford","0030","Bedford",18542
"G4700050","1890","Tennessee","470","Benton","0050","Benton",10613
"G4700070","1890","Tennessee","470","Bledsoe","0070","Bledsoe",5634
"G4700090","1890","Tennessee","470","Blount","0090","Blount",16011
"G4700110","1890","Tennessee","470","Bradley","0110","Bradley",11833
"G4700130","1890","Tennessee","470","Campbell","0130","Campbell",12927
"G4700150","1890","Tennessee","470","Cannon","0150","Cannon",11244
"G4700170","1890","Tennessee","470","Carroll","0170","Carroll",17966
"G4700190","1890","Tennessee","470","Carter","0190","Carter",12692
"G4700210","1890","Tennessee","470","Cheatham","0210","Cheatham",7316
"G4700230","1890","Tennessee","470","Chester","0230","Chester",7293
"G4700250","1890","Tennessee","470","Claiborne","0250","Claiborne",14584
"G4700270","1890","Tennessee","470","Clay","0270","Clay",6886
"G4700290","1890","Tennessee","470","Cocke","0290","Cocke",15211
"G4700310","1890","Tennessee","470","Coffee","0310","Coffee",12104
"G4700330","1890","Tennessee","470","Crockett","0330","Crockett",10960
"G4700350","1890","Tennessee","470","Cumberland","0350","Cumberland",5325
"G4700370","1890","Tennessee","470","Davidson","0370","Davidson",66846
"G4700390","1890","Tennessee","470","Decatur","0390","Decatur",7691
"G4700410","1890","Tennessee","470","DeKalb","0410","De Kalb",14491
"G4700430","1890","Tennessee","470","Dickson","0430","Dickson",11544
"G4700450","1890","Tennessee","470","Dyer","0450","Dyer",15185
"G4700470","1890","Tennessee","470","Fayette","0470","Fayette",8386
"G4700490","1890","Tennessee","470","Fentress","0490","Fentress",5180
"G4700510","1890","Tennessee","470","Franklin","0510","Franklin",15359
"G4700530","1890","Tennessee","470","Gibson","0530","Gibson",26522
"G4700550","1890","Tennessee","470","Giles","0550","Giles",22635
"G4700570","1890","Tennessee","470","Grainger","0570","Grainger",12510
"G4700590","1890","Tennessee","470","Greene","0590","Greene",25094
"G4700610","1890","Tennessee","470","Grundy","0610","Grundy",5907
"G4700630","1890","Tennessee","470","Hamblen","0630","Hamblen",9898
"G4700650","1890","Tennessee","470","Hamilton","0650","Hamilton",35747
"G4700670","1890","Tennessee","470","Hancock","0670","Hancock",9615
"G4700690","1890","Tennessee","470","Hardeman","0690","Hardeman",12242
"G4700710","1890","Tennessee","470","Hardin","0710","Hardin",15297
"G4700730","1890","Tennessee","470","Hawkins","0730","Hawkins",19947
"G4700750","1890","Tennessee","470","Haywood","0750","Haywood",7989
"G4700770","1890","Tennessee","470","Henderson","0770","Henderson",13971
"G4700790","1890","Tennessee","470","Henry","0790","Henry",15217
"G4700810","1890","Tennessee","470","Hickman","0810","Hickman",11755
"G4700830","1890","Tennessee","470","Houston","0830","Houston",4563
"G4700850","1890","Tennessee","470","Humphreys","0850","Humphreys",10158
"G4700870","1890","Tennessee","470","Jackson","0870","Jackson",12845
"G4700875","1890","Tennessee","470","James","0875","James",4362
"G4700890","1890","Tennessee","470","Jefferson","0890","Jefferson",14322
"G4700910","1890","Tennessee","470","Johnson","0910","Johnson",8508
"G4700930","1890","Tennessee","470","Knox","0930","Knox",48609
"G4700950","1890","Tennessee","470","Lake","0950","Lake",4225
"G4700970","1890","Tennessee","470","Lauderdale","0970","Lauderdale",10946
"G4700990","1890","Tennessee","470","Lawrence","0990","Lawrence",11507
"G4701010","1890","Tennessee","470","Lewis","1010","Lewis",2301
"G4701030","1890","Tennessee","470","Lincoln","1030","Lincoln",21123
"G4701050","1890","Tennessee","470","Loudon","1050","Loudon",7832
"G4701070","1890","Tennessee","470","McMinn","1070","Mcminn",15761
"G4701090","1890","Tennessee","470","McNairy","1090","Mcnairy",13629
"G4701110","1890","Tennessee","470","Macon","1110","Macon",10096
"G4701130","1890","Tennessee","470","Madison","1130","Madison",15824
"G4701150","1890","Tennessee","470","Marion","1150","Marion",13031
"G4701170","1890","Tennessee","470","Marshall","1170","Marshall",14412
"G4701190","1890","Tennessee","470","Maury","1190","Maury",22201
"G4701210","1890","Tennessee","470","Meigs","1210","Meigs",6231
"G4701230","1890","Tennessee","470","Monroe","1230","Monroe",14070
"G4701250","1890","Tennessee","470","Montgomery","1250","Montgomery",15882
"G4701270","1890","Tennessee","470","Moore","1270","Moore",5435
"G4701290","1890","Tennessee","470","Morgan","1290","Morgan",7306
"G4701310","1890","Tennessee","470","Obion","1310","Obion",22938
"G4701330","1890","Tennessee","470","Overton","1330","Overton",11775
"G4701350","1890","Tennessee","470","Perry","1350","Perry",7115
"G4701370","1890","Tennessee","470","Pickett","1370","Pickett",4724
"G4701390","1890","Tennessee","470","Polk","1390","Polk",7785
"G4701410","1890","Tennessee","470","Putnam","1410","Putnam",13061
"G4701430","1890","Tennessee","470","Rhea","1430","Rhea",10921
"G4701450","1890","Tennessee","470","Roane","1450","Roane",15478
"G4701470","1890","Tennessee","470","Robertson","1470","Robertson",14552
"G4701490","1890","Tennessee","470","Rutherford","1490","Rutherford",20682
"G4701510","1890","Tennessee","470","Scott","1510","Scott",9428
"G4701530","1890","Tennessee","470","Sequatchie","1530","Sequatchie",2954
"G4701550","1890","Tennessee","470","Sevier","1550","Sevier",18162
"G4701570","1890","Tennessee","470","Shelby","1570","Shelby",51100
"G4701590","1890","Tennessee","470","Smith","1590","Smith",15423
"G4701610","1890","Tennessee","470","Stewart","1610","Stewart",10015
"G4701630","1890","Tennessee","470","Sullivan","1630","Sullivan",19479
"G4701650","1890","Tennessee","470","Sumner","1650","Sumner",17312
"G4701670","1890","Tennessee","470","Tipton","1670","Tipton",12501
"G4701690","1890","Tennessee","470","Trousdale","1690","Trousdale",4023
"G4701710","1890","Tennessee","470","Unicoi","1710","Unicoi",4400
"G4701730","1890","Tennessee","470","Union","1730","Union",11355
"G4701750","1890","Tennessee","470","Van Buren","1750","Van Buren",2794
"G4701770","1890","Tennessee","470","Warren","1770","Warren",12402
"G4701790","1890","Tennessee","470","Washington","1790","Washington",18408
"G4701810","1890","Tennessee","470","Wayne","1810","Wayne",10587
"G4701830","1890","Tennessee","470","Weakley","1830","Weakley",24433
"G4701850","1890","Tennessee","470","White","1850","White",11499
"G4701870","1890","Tennessee","470","Williamson","1870","Williamson",16237
"G4701890","1890","Tennessee","470","Wilson","1890","Wilson",19810
"G4800010","1890","Texas","480","Anderson","0010","Anderson",11420
"G4800030","1890","Texas","480","Andrews","0030","Andrews",24
"G4800050","1890","Texas","480","Angelina","0050","Angelina",5705
"G4800070","1890","Texas","480","Aransas","0070","Aransas",1684
"G4800090","1890","Texas","480","Archer","0090","Archer",2089
"G4800110","1890","Texas","480","Armstrong","0110","Armstrong",943
"G4800130","1890","Texas","480","Atascosa","0130","Atascosa",6157
"G4800150","1890","Texas","480","Austin","0150","Austin",12673
"G4800170","1890","Texas","480","Bailey","0170","Bailey",
"G4800190","1890","Texas","480","Bandera","0190","Bandera",3669
"G4800210","1890","Texas","480","Bastrop","0210","Bastrop",11836
"G4800230","1890","Texas","480","Baylor","0230","Baylor",2589
"G4800250","1890","Texas","480","Bee","0250","Bee",3401
"G4800270","1890","Texas","480","Bell","0270","Bell",30716
"G4800290","1890","Texas","480","Bexar","0290","Bexar",43662
"G4800295","1890","Texas","480","Bexar District","0295","Bexar District",
"G4800310","1890","Texas","480","Blanco","0310","Blanco",4439
"G4800330","1890","Texas","480","Borden","0330","Borden",217
"G4800350","1890","Texas","480","Bosque","0350","Bosque",13583
"G4800370","1890","Texas","480","Bowie","0370","Bowie",12659
"G4800390","1890","Texas","480","Brazoria","0390","Brazoria",2983
"G4800410","1890","Texas","480","Brazos","0410","Brazos",8213
"G4800430","1890","Texas","480","Brewster","0430","Brewster",694
"G4800450","1890","Texas","480","Briscoe","0450","Briscoe",
"G4800490","1890","Texas","480","Brown","0490","Brown",11348
"G4800497","1890","Texas","480","Buchel","0497","Buchel",287
"G4800510","1890","Texas","480","Burleson","0510","Burleson",7274
"G4800530","1890","Texas","480","Burnet","0530","Burnet",10440
"G4800550","1890","Texas","480","Caldwell","0550","Caldwell",10890
"G4800570","1890","Texas","480","Calhoun","0570","Calhoun",647
"G4800590","1890","Texas","480","Callahan","0590","Callahan",5426
"G4800610","1890","Texas","480","Cameron","0610","Cameron",14307
"G4800630","1890","Texas","480","Camp","0630","Camp",3328
"G4800650","1890","Texas","480","Carson","0650","Carson",355
"G4800670","1890","Texas","480","Cass","0670","Cass",14041
"G4800690","1890","Texas","480","Castro","0690","Castro",9
"G4800710","1890","Texas","480","Chambers","0710","Chambers",1479
"G4800730","1890","Texas","480","Cherokee","0730","Cherokee",15265
"G4800750","1890","Texas","480","Childress","0750","Childress",1171
"G4800770","1890","Texas","480","Clay","0770","Clay",7400
"G4800790","1890","Texas","480","Cochran","0790","Cochran",
"G4800810","1890","Texas","480","Coke","0810","Coke",2058
"G4800830","1890","Texas","480","Coleman","0830","Coleman",6042
"G4800850","1890","Texas","480","Collin","0850","Collin",34208
"G4800870","1890","Texas","480","Collingsworth","0870","Collingsworth",357
"G4800890","1890","Texas","480","Colorado","0890","Colorado",10666
"G4800910","1890","Texas","480","Comal","0910","Comal",6218
"G4800930","1890","Texas","480","Comanche","0930","Comanche",15600
"G4800950","1890","Texas","480","Concho","0950","Concho",1051
"G4800970","1890","Texas","480","Cooke","0970","Cooke",23323
"G4800990","1890","Texas","480","Coryell","0990","Coryell",16413
"G4801010","1890","Texas","480","Cottle","1010","Cottle",240
"G4801030","1890","Texas","480","Crane","1030","Crane",15
"G4801050","1890","Texas","480","Crockett","1050","Crockett",194
"G4801070","1890","Texas","480","Crosby","1070","Crosby",345
"G4801110","1890","Texas","480","Dallam","1110","Dallam",112
"G4801130","1890","Texas","480","Dallas","1130","Dallas",55795
"G4801150","1890","Texas","480","Dawson","1150","Dawson",28
"G4801170","1890","Texas","480","Deaf Smith","1170","Deaf Smith",179
"G4801190","1890","Texas","480","Delta","1190","Delta",8389
"G4801210","1890","Texas","480","Denton","1210","Denton",19580
"G4801230","1890","Texas","480","De Witt","1230","De Witt",10311
"G4801250","1890","Texas","480","Dickens","1250","Dickens",295
"G4801270","1890","Texas","480","Dimmit","1270","Dimmit",1012
"G4801290","1890","Texas","480","Donley","1290","Donley",1012
"G4801310","1890","Texas","480","Duval","1310","Duval",7591
"G4801330","1890","Texas","480","Eastland","1330","Eastland",10347
"G4801350","1890","Texas","480","Ector","1350","Ector",223
"G4801370","1890","Texas","480","Edwards","1370","Edwards",1964
"G4801390","1890","Texas","480","Ellis","1390","Ellis",28397
"G4801410","1890","Texas","480","El Paso","1410","El Paso",14996
"G4801415","1890","Texas","480","Encinal","1415","Encinal",2738
"G4801430","1890","Texas","480","Erath","1430","Erath",20869
"G4801450","1890","Texas","480","Falls","1450","Falls",12745
"G4801470","1890","Texas","480","Fannin","1470","Fannin",34459
"G4801490","1890","Texas","480","Fayette","1490","Fayette",23031
"G4801510","1890","Texas","480","Fisher","1510","Fisher",2981
"G4801530","1890","Texas","480","Floyd","1530","Floyd",529
"G4801555","1890","Texas","480","Foley","1555","Foley",8
"G4801570","1890","Texas","480","Fort Bend","1570","Fort Bend",1605
"G4801590","1890","Texas","480","Franklin","1590","Franklin",5661
"G4801610","1890","Texas","480","Freestone","1610","Freestone",9311
"G4801630","1890","Texas","480","Frio","1630","Frio",3010
"G4801650","1890","Texas","480","Gaines","1650","Gaines",68
"G4801670","1890","Texas","480","Galveston","1670","Galveston",24422
"G4801690","1890","Texas","480","Garza","1690","Garza",14
"G4801710","1890","Texas","480","Gillespie","1710","Gillespie",6947
"G4801730","1890","Texas","480","Glasscock","1730","Glasscock",208
"G4801750","1890","Texas","480","Goliad","1750","Goliad",4266
"G4801770","1890","Texas","480","Gonzales","1770","Gonzales",12146
"G4801790","1890","Texas","480","Gray","1790","Gray",202
"G4801810","1890","Texas","480","Grayson","1810","Grayson",46453
"G4801830","1890","Texas","480","Gregg","1830","Gregg",4052
"G4801850","1890","Texas","480","Grimes","1850","Grimes",9648
"G4801870","1890","Texas","480","Guadalupe","1870","Guadalupe",10799
"G4801890","1890","Texas","480","Hale","1890","Hale",718
"G4801910","1890","Texas","480","Hall","1910","Hall",702
"G4801930","1890","Texas","480","Hamilton","1930","Hamilton",9300
"G4801950","1890","Texas","480","Hansford","1950","Hansford",133
"G4801970","1890","Texas","480","Hardeman","1970","Hardeman",3880
"G4801990","1890","Texas","480","Hardin","1990","Hardin",2989
"G4802010","1890","Texas","480","Harris","2010","Harris",23718
"G4802030","1890","Texas","480","Harrison","2030","Harrison",8528
"G4802050","1890","Texas","480","Hartley","2050","Hartley",251
"G4802070","1890","Texas","480","Haskell","2070","Haskell",1659
"G4802090","1890","Texas","480","Hays","2090","Hays",9152
"G4802110","1890","Texas","480","Hemphill","2110","Hemphill",508
"G4802130","1890","Texas","480","Henderson","2130","Henderson",9293
"G4802150","1890","Texas","480","Hidalgo","2150","Hidalgo",6457
"G4802170","1890","Texas","480","Hill","2170","Hill",25485
"G4802190","1890","Texas","480","Hockley","2190","Hockley",
"G4802210","1890","Texas","480","Hood","2210","Hood",7339
"G4802230","1890","Texas","480","Hopkins","2230","Hopkins",17726
"G4802250","1890","Texas","480","Houston","2250","Houston",10892
"G4802270","1890","Texas","480","Howard","2270","Howard",1165
"G4802310","1890","Texas","480","Hunt","2310","Hunt",28917
"G4802330","1890","Texas","480","Hutchinson","2330","Hutchinson",56
"G4802350","1890","Texas","480","Irion","2350","Irion",868
"G4802370","1890","Texas","480","Jack","2370","Jack",9643
"G4802390","1890","Texas","480","Jackson","2390","Jackson",1459
"G4802410","1890","Texas","480","Jasper","2410","Jasper",3214
"G4802430","1890","Texas","480","Jeff Davis","2430","Jeff Davis",1352
"G4802450","1890","Texas","480","Jefferson","2450","Jefferson",3638
"G4802510","1890","Texas","480","Johnson","2510","Johnson",21459
"G4802530","1890","Texas","480","Jones","2530","Jones",3790
"G4802550","1890","Texas","480","Karnes","2550","Karnes",3093
"G4802570","1890","Texas","480","Kaufman","2570","Kaufman",18418
"G4802590","1890","Texas","480","Kendall","2590","Kendall",3610
"G4802630","1890","Texas","480","Kent","2630","Kent",324
"G4802650","1890","Texas","480","Kerr","2650","Kerr",4355
"G4802670","1890","Texas","480","Kimble","2670","Kimble",2238
"G4802690","1890","Texas","480","King","2690","King",171
"G4802710","1890","Texas","480","Kinney","2710","Kinney",3527
"G4802750","1890","Texas","480","Knox","2750","Knox",1134
"G4802770","1890","Texas","480","Lamar","2770","Lamar",27883
"G4802790","1890","Texas","480","Lamb","2790","Lamb",4
"G4802810","1890","Texas","480","Lampasas","2810","Lampasas",7320
"G4802830","1890","Texas","480","La Salle","2830","La Salle",2072
"G4802850","1890","Texas","480","Lavaca","2850","Lavaca",17631
"G4802870","1890","Texas","480","Lee","2870","Lee",8850
"G4802890","1890","Texas","480","Leon","2890","Leon",8464
"G4802910","1890","Texas","480","Liberty","2910","Liberty",2512
"G4802930","1890","Texas","480","Limestone","2930","Limestone",17217
"G4802950","1890","Texas","480","Lipscomb","2950","Lipscomb",632
"G4802970","1890","Texas","480","Live Oak","2970","Live Oak",2006
"G4802990","1890","Texas","480","Llano","2990","Llano",6719
"G4803010","1890","Texas","480","Loving","3010","Loving",3
"G4803030","1890","Texas","480","Lubbock","3030","Lubbock",31
"G4803050","1890","Texas","480","Lynn","3050","Lynn",24
"G4803070","1890","Texas","480","McCulloch","3070","Mcculloch",3205
"G4803090","1890","Texas","480","McLennan","3090","Mclennan",28811
"G4803110","1890","Texas","480","McMullen","3110","Mcmullen",994
"G4803130","1890","Texas","480","Madison","3130","Madison",6439
"G4803150","1890","Texas","480","Marion","3150","Marion",3861
"G4803170","1890","Texas","480","Martin","3170","Martin",264
"G4803190","1890","Texas","480","Mason","3190","Mason",5149
"G4803210","1890","Texas","480","Matagorda","3210","Matagorda",1364
"G4803230","1890","Texas","480","Maverick","3230","Maverick",3547
"G4803250","1890","Texas","480","Medina","3250","Medina",5445
"G4803270","1890","Texas","480","Menard","3270","Menard",1192
"G4803290","1890","Texas","480","Midland","3290","Midland",1028
"G4803310","1890","Texas","480","Milam","3310","Milam",18548
"G4803330","1890","Texas","480","Mills","3330","Mills",5436
"G4803350","1890","Texas","480","Mitchell","3350","Mitchell",1950
"G4803370","1890","Texas","480","Montague","3370","Montague",18774
"G4803390","1890","Texas","480","Montgomery","3390","Montgomery",6275
"G4803410","1890","Texas","480","Moore","3410","Moore",15
"G4803430","1890","Texas","480","Morris","3430","Morris",3968
"G4803450","1890","Texas","480","Motley","3450","Motley",136
"G4803470","1890","Texas","480","Nacogdoches","3470","Nacogdoches",11713
"G4803490","1890","Texas","480","Navarro","3490","Navarro",20105
"G4803510","1890","Texas","480","Newton","3510","Newton",3092
"G4803530","1890","Texas","480","Nolan","3530","Nolan",1540
"G4803550","1890","Texas","480","Nueces","3550","Nueces",7384
"G4803570","1890","Texas","480","Ochiltree","3570","Ochiltree",198
"G4803590","1890","Texas","480","Oldham","3590","Oldham",267
"G4803610","1890","Texas","480","Orange","3610","Orange",3937
"G4803630","1890","Texas","480","Palo Pinto","3630","Palo Pinto",8253
"G4803650","1890","Texas","480","Panola","3650","Panola",7978
"G4803670","1890","Texas","480","Parker","3670","Parker",21009
"G4803690","1890","Texas","480","Parmer","3690","Parmer",7
"G4803710","1890","Texas","480","Pecos","3710","Pecos",1307
"G4803730","1890","Texas","480","Polk","3730","Polk",6272
"G4803750","1890","Texas","480","Potter","3750","Potter",830
"G4803770","1890","Texas","480","Presidio","3770","Presidio",1669
"G4803790","1890","Texas","480","Rains","3790","Rains",3494
"G4803810","1890","Texas","480","Randall","3810","Randall",187
"G4803870","1890","Texas","480","Red River","3870","Red River",14823
"G4803890","1890","Texas","480","Reeves","3890","Reeves",1224
"G4803910","1890","Texas","480","Refugio","3910","Refugio",915
"G4803930","1890","Texas","480","Roberts","3930","Roberts",324
"G4803950","1890","Texas","480","Robertson","3950","Robertson",12326
"G4803970","1890","Texas","480","Rockwall","3970","Rockwall",5756
"G4803990","1890","Texas","480","Runnels","3990","Runnels",3162
"G4804010","1890","Texas","480","Rusk","4010","Rusk",10926
"G4804030","1890","Texas","480","Sabine","4030","Sabine",3885
"G4804050","1890","Texas","480","San Augustine","4050","San Augustine",4557
"G4804070","1890","Texas","480","San Jacinto","4070","San Jacinto",3027
"G4804090","1890","Texas","480","San Patricio","4090","San Patricio",1287
"G4804110","1890","Texas","480","San Saba","4110","San Saba",6588
"G4804130","1890","Texas","480","Schleicher","4130","Schleicher",134
"G4804150","1890","Texas","480","Scurry","4150","Scurry",1413
"G4804170","1890","Texas","480","Shackelford","4170","Shackelford",1845
"G4804190","1890","Texas","480","Shelby","4190","Shelby",11411
"G4804210","1890","Texas","480","Sherman","4210","Sherman",33
"G4804230","1890","Texas","480","Smith","4230","Smith",15633
"G4804250","1890","Texas","480","Somervell","4250","Somervell",3413
"G4804270","1890","Texas","480","Starr","4270","Starr",10739
"G4804290","1890","Texas","480","Stephens","4290","Stephens",4921
"G4804330","1890","Texas","480","Stonewall","4330","Stonewall",1021
"G4804350","1890","Texas","480","Sutton","4350","Sutton",656
"G4804370","1890","Texas","480","Swisher","4370","Swisher",100
"G4804390","1890","Texas","480","Tarrant","4390","Tarrant",36777
"G4804410","1890","Texas","480","Taylor","4410","Taylor",6768
"G4804450","1890","Texas","480","Terry","4450","Terry",21
"G4804470","1890","Texas","480","Throckmorton","4470","Throckmorton",891
"G4804490","1890","Texas","480","Titus","4490","Titus",6430
"G4804510","1890","Texas","480","Tom Green","4510","Tom Green",4944
"G4804530","1890","Texas","480","Travis","4530","Travis",26222
"G4804550","1890","Texas","480","Trinity","4550","Trinity",5740
"G4804570","1890","Texas","480","Tyler","4570","Tyler",8484
"G4804590","1890","Texas","480","Upshur","4590","Upshur",8766
"G4804610","1890","Texas","480","Upton","4610","Upton",51
"G4804630","1890","Texas","480","Uvalde","4630","Uvalde",3720
"G4804650","1890","Texas","480","Val Verde","4650","Val Verde",2758
"G4804670","1890","Texas","480","Van Zandt","4670","Van Zandt",15127
"G4804690","1890","Texas","480","Victoria","4690","Victoria",5217
"G4804710","1890","Texas","480","Walker","4710","Walker",5642
"G4804730","1890","Texas","480","Waller","4730","Waller",4184
"G4804750","1890","Texas","480","Ward","4750","Ward",74
"G4804770","1890","Texas","480","Washington","4770","Washington",13957
"G4804790","1890","Texas","480","Webb","4790","Webb",14625
"G4804810","1890","Texas","480","Wharton","4810","Wharton",1461
"G4804830","1890","Texas","480","Wheeler","4830","Wheeler",761
"G4804850","1890","Texas","480","Wichita","4850","Wichita",4700
"G4804870","1890","Texas","480","Wilbarger","4870","Wilbarger",7057
"G4804910","1890","Texas","480","Williamson","4910","Williamson",23146
"G4804930","1890","Texas","480","Wilson","4930","Wilson",9602
"G4804950","1890","Texas","480","Winkler","4950","Winkler",18
"G4804970","1890","Texas","480","Wise","4970","Wise",23971
"G4804990","1890","Texas","480","Wood","4990","Wood",10680
"G4805010","1890","Texas","480","Yoakum","5010","Yoakum",4
"G4805030","1890","Texas","480","Young","5030","Young",5034
"G4805050","1890","Texas","480","Zapata","5050","Zapata",3562
"G4805070","1890","Texas","480","Zavala","5070","Zavala",1094
"G4950015","1890","Utah Territory","495","Beaver","0015","Beaver",3321
"G4950035","1890","Utah Territory","495","Box Elder","0035","Box Elder",7314
"G4950055","1890","Utah Territory","495","Cache","0055","Cache",15495
"G4950115","1890","Utah Territory","495","Davis","0115","Davis",6748
"G4950155","1890","Utah Territory","495","Emery","0155","Emery",4996
"G4950175","1890","Utah Territory","495","Garfield","0175","Garfield",2451
"G4950195","1890","Utah Territory","495","Grand","0195","Grand",495
"G4950295","1890","Utah Territory","495","Iron","0295","Iron",2675
"G4950315","1890","Utah Territory","495","Juab","0315","Juab",5575
"G4950335","1890","Utah Territory","495","Kane","0335","Kane",1587
"G4950375","1890","Utah Territory","495","Millard","0375","Millard",4032
"G4950395","1890","Utah Territory","495","Morgan","0395","Morgan",1780
"G4950415","1890","Utah Territory","495","Piute","0415","Piute",2802
"G4950435","1890","Utah Territory","495","Rich","0435","Rich",1523
"G4950495","1890","Utah Territory","495","Salt Lake","0495","Salt Lake",57945
"G4950515","1890","Utah Territory","495","San Juan","0515","San Juan",310
"G4950535","1890","Utah Territory","495","Sanpete","0535","Sanpete",13089
"G4950555","1890","Utah Territory","495","Sevier","0555","Sevier",6196
"G4950595","1890","Utah Territory","495","Summit","0595","Summit",7598
"G4950615","1890","Utah Territory","495","Tooele","0615","Tooele",3591
"G4950635","1890","Utah Territory","495","Uintah","0635","Uintah",2625
"G4950675","1890","Utah Territory","495","Utah","0675","Utah",23732
"G4950715","1890","Utah Territory","495","Wasatch","0715","Wasatch",3591
"G4950735","1890","Utah Territory","495","Washington","0735","Washington",3903
"G4950755","1890","Utah Territory","495","Weber","0755","Weber",22525
"G5000010","1890","Vermont","500","Addison","0010","Addison",22198
"G5000030","1890","Vermont","500","Bennington","0030","Bennington",20307
"G5000050","1890","Vermont","500","Caledonia","0050","Caledonia",23408
"G5000070","1890","Vermont","500","Chittenden","0070","Chittenden",35190
"G5000090","1890","Vermont","500","Essex","0090","Essex",9491
"G5000110","1890","Vermont","500","Franklin","0110","Franklin",29667
"G5000130","1890","Vermont","500","Grand Isle","0130","Grand Isle",3837
"G5000150","1890","Vermont","500","Lamoille","0150","Lamoille",12823
"G5000170","1890","Vermont","500","Orange","0170","Orange",19558
"G5000190","1890","Vermont","500","Orleans","0190","Orleans",22088
"G5000210","1890","Vermont","500","Rutland","0210","Rutland",45207
"G5000230","1890","Vermont","500","Washington","0230","Washington",29576
"G5000250","1890","Vermont","500","Windham","0250","Windham",26443
"G5000270","1890","Vermont","500","Windsor","0270","Windsor",31625
"G5100010","1890","Virginia","510","Accomack","0010","Accomack",17547
