GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,A86001
"G4700150","1920","Tennessee","470","Cannon","0150","Cannon",9811
"G4700170","1920","Tennessee","470","Carroll","0170","Carroll",19783
"G4700190","1920","Tennessee","470","Carter","0190","Carter",20919
"G4700210","1920","Tennessee","470","Cheatham","0210","Cheatham",8912
"G4700230","1920","Tennessee","470","Chester","0230","Chester",8082
"G4700250","1920","Tennessee","470","Claiborne","0250","Claiborne",22723
"G4700270","1920","Tennessee","470","Clay","0270","Clay",8937
"G4700290","1920","Tennessee","470","Cocke","0290","Cocke",19933
"G4700310","1920","Tennessee","470","Coffee","0310","Coffee",15849
"G4700330","1920","Tennessee","470","Crockett","0330","Crockett",13806
"G4700350","1920","Tennessee","470","Cumberland","0350","Cumberland",10069
"G4700370","1920","Tennessee","470","Davidson","0370","Davidson",123279
"G4700390","1920","Tennessee","470","Decatur","0390","Decatur",9284
"G4700410","1920","Tennessee","470","DeKalb","0410","De Kalb",14743
"G4700430","1920","Tennessee","470","Dickson","0430","Dickson",16995
"G4700450","1920","Tennessee","470","Dyer","0450","Dyer",24550
"G4700470","1920","Tennessee","470","Fayette","0470","Fayette",7972
"G4700490","1920","Tennessee","470","Fentress","0490","Fentress",10393
"G4700510","1920","Tennessee","470","Franklin","0510","Franklin",17948
"G4700530","1920","Tennessee","470","Gibson","0530","Gibson",33709
"G4700550","1920","Tennessee","470","Giles","0550","Giles",21516
"G4700570","1920","Tennessee","470","Grainger","0570","Grainger",12922
"G4700590","1920","Tennessee","470","Greene","0590","Greene",31549
"G4700610","1920","Tennessee","470","Grundy","0610","Grundy",9608
"G4700630","1920","Tennessee","470","Hamblen","0630","Hamblen",13435
"G4700650","1920","Tennessee","470","Hamilton","0650","Hamilton",88829
"G4700670","1920","Tennessee","470","Hancock","0670","Hancock",10198
"G4700690","1920","Tennessee","470","Hardeman","0690","Hardeman",13028
"G4700710","1920","Tennessee","470","Hardin","0710","Hardin",15359
"G4700730","1920","Tennessee","470","Hawkins","0730","Hawkins",21717
"G4700750","1920","Tennessee","470","Haywood","0750","Haywood",8427
"G4700770","1920","Tennessee","470","Henderson","0770","Henderson",16670
"G4700790","1920","Tennessee","470","Henry","0790","Henry",21593
"G4700810","1920","Tennessee","470","Hickman","0810","Hickman",14288
"G4700830","1920","Tennessee","470","Houston","0830","Houston",5525
"G4700850","1920","Tennessee","470","Humphreys","0850","Humphreys",12615
"G4700870","1920","Tennessee","470","Jackson","0870","Jackson",14677
"G4700890","1920","Tennessee","470","Jefferson","0890","Jefferson",16249
"G4700910","1920","Tennessee","470","Johnson","0910","Johnson",11924
"G4700930","1920","Tennessee","470","Knox","0930","Knox",99607
"G4700950","1920","Tennessee","470","Lake","0950","Lake",6024
"G4700970","1920","Tennessee","470","Lauderdale","0970","Lauderdale",12565
"G4700990","1920","Tennessee","470","Lawrence","0990","Lawrence",22611
"G4701010","1920","Tennessee","470","Lewis","1010","Lewis",5021
"G4701030","1920","Tennessee","470","Lincoln","1030","Lincoln",20928
"G4701050","1920","Tennessee","470","Loudon","1050","Loudon",15238
"G4701070","1920","Tennessee","470","McMinn","1070","Mcminn",23210
"G4701090","1920","Tennessee","470","McNairy","1090","Mcnairy",16821
"G4701110","1920","Tennessee","470","Macon","1110","Macon",14446
"G4701130","1920","Tennessee","470","Madison","1130","Madison",26587
"G4701150","1920","Tennessee","470","Marion","1150","Marion",15718
"G4701170","1920","Tennessee","470","Marshall","1170","Marshall",14284
"G4701190","1920","Tennessee","470","Maury","1190","Maury",23453
"G4701210","1920","Tennessee","470","Meigs","1210","Meigs",5628
"G4701230","1920","Tennessee","470","Monroe","1230","Monroe",20873
"G4701250","1920","Tennessee","470","Montgomery","1250","Montgomery",20333
"G4701270","1920","Tennessee","470","Moore","1270","Moore",4103
"G4701290","1920","Tennessee","470","Morgan","1290","Morgan",12788
"G4701310","1920","Tennessee","470","Obion","1310","Obion",24289
"G4701330","1920","Tennessee","470","Overton","1330","Overton",17416
"G4701350","1920","Tennessee","470","Perry","1350","Perry",7410
"G4701370","1920","Tennessee","470","Pickett","1370","Pickett",5199
"G4701390","1920","Tennessee","470","Polk","1390","Polk",14135
"G4701410","1920","Tennessee","470","Putnam","1410","Putnam",21425
"G4701430","1920","Tennessee","470","Rhea","1430","Rhea",12911
"G4701450","1920","Tennessee","470","Roane","1450","Roane",22706
"G4701470","1920","Tennessee","470","Robertson","1470","Robertson",20030
"G4701490","1920","Tennessee","470","Rutherford","1490","Rutherford",23273
"G4701510","1920","Tennessee","470","Scott","1510","Scott",13395
"G4701530","1920","Tennessee","470","Sequatchie","1530","Sequatchie",3586
"G4701550","1920","Tennessee","470","Sevier","1550","Sevier",22065
"G4701570","1920","Tennessee","470","Shelby","1570","Shelby",124196
"G4701590","1920","Tennessee","470","Smith","1590","Smith",15471
"G4701610","1920","Tennessee","470","Stewart","1610","Stewart",13446
"G4701630","1920","Tennessee","470","Sullivan","1630","Sullivan",34565
"G4701650","1920","Tennessee","470","Sumner","1650","Sumner",22974
"G4701670","1920","Tennessee","470","Tipton","1670","Tipton",17118
"G4701690","1920","Tennessee","470","Trousdale","1690","Trousdale",4279
"G4701710","1920","Tennessee","470","Unicoi","1710","Unicoi",10116
"G4701730","1920","Tennessee","470","Union","1730","Union",11608
"G4701750","1920","Tennessee","470","Van Buren","1750","Van Buren",2574
"G4701770","1920","Tennessee","470","Warren","1770","Warren",15744
"G4701790","1920","Tennessee","470","Washington","1790","Washington",31802
"G4701810","1920","Tennessee","470","Wayne","1810","Wayne",12196
"G4701830","1920","Tennessee","470","Weakley","1830","Weakley",28157
"G4701850","1920","Tennessee","470","White","1850","White",14916
"G4701870","1920","Tennessee","470","Williamson","1870","Williamson",16863
"G4701890","1920","Tennessee","470","Wilson","1890","Wilson",20512
"G4800010","1920","Texas","480","Anderson","0010","Anderson",23144
"G4800030","1920","Texas","480","Andrews","0030","Andrews",350
"G4800050","1920","Texas","480","Angelina","0050","Angelina",19512
"G4800070","1920","Texas","480","Aransas","0070","Aransas",1975
"G4800090","1920","Texas","480","Archer","0090","Archer",5238
"G4800110","1920","Texas","480","Armstrong","0110","Armstrong",2815
"G4800130","1920","Texas","480","Atascosa","0130","Atascosa",12390
"G4800150","1920","Texas","480","Austin","0150","Austin",13815
"G4800170","1920","Texas","480","Bailey","0170","Bailey",517
"G4800190","1920","Texas","480","Bandera","0190","Bandera",3983
"G4800210","1920","Texas","480","Bastrop","0210","Bastrop",18157
"G4800230","1920","Texas","480","Baylor","0230","Baylor",6984
"G4800250","1920","Texas","480","Bee","0250","Bee",11619
"G4800270","1920","Texas","480","Bell","0270","Bell",41521
"G4800290","1920","Texas","480","Bexar","0290","Bexar",186183
"G4800310","1920","Texas","480","Blanco","0310","Blanco",3893
"G4800330","1920","Texas","480","Borden","0330","Borden",965
"G4800350","1920","Texas","480","Bosque","0350","Bosque",17372
"G4800370","1920","Texas","480","Bowie","0370","Bowie",27150
"G4800390","1920","Texas","480","Brazoria","0390","Brazoria",14032
"G4800410","1920","Texas","480","Brazos","0410","Brazos",12827
"G4800430","1920","Texas","480","Brewster","0430","Brewster",4789
"G4800450","1920","Texas","480","Briscoe","0450","Briscoe",2948
"G4800470","1920","Texas","480","Brooks","0470","Brooks",4543
"G4800490","1920","Texas","480","Brown","0490","Brown",21251
"G4800510","1920","Texas","480","Burleson","0510","Burleson",10349
"G4800530","1920","Texas","480","Burnet","0530","Burnet",9196
"G4800550","1920","Texas","480","Caldwell","0550","Caldwell",20757
"G4800570","1920","Texas","480","Calhoun","0570","Calhoun",4116
"G4800590","1920","Texas","480","Callahan","0590","Callahan",11824
"G4800610","1920","Texas","480","Cameron","0610","Cameron",35853
"G4800630","1920","Texas","480","Camp","0630","Camp",6526
"G4800650","1920","Texas","480","Carson","0650","Carson",3076
"G4800670","1920","Texas","480","Cass","0670","Cass",19691
"G4800690","1920","Texas","480","Castro","0690","Castro",1948
"G4800710","1920","Texas","480","Chambers","0710","Chambers",3079
"G4800730","1920","Texas","480","Cherokee","0730","Cherokee",28458
"G4800750","1920","Texas","480","Childress","0750","Childress",10863
"G4800770","1920","Texas","480","Clay","0770","Clay",16727
"G4800790","1920","Texas","480","Cochran","0790","Cochran",66
"G4800810","1920","Texas","480","Coke","0810","Coke",4528
"G4800830","1920","Texas","480","Coleman","0830","Coleman",18442
"G4800850","1920","Texas","480","Collin","0850","Collin",45898
"G4800870","1920","Texas","480","Collingsworth","0870","Collingsworth",9112
"G4800890","1920","Texas","480","Colorado","0890","Colorado",12559
"G4800910","1920","Texas","480","Comal","0910","Comal",8568
"G4800930","1920","Texas","480","Comanche","0930","Comanche",25713
"G4800950","1920","Texas","480","Concho","0950","Concho",5648
"G4800970","1920","Texas","480","Cooke","0970","Cooke",24265
"G4800990","1920","Texas","480","Coryell","0990","Coryell",19970
"G4801010","1920","Texas","480","Cottle","1010","Cottle",6653
"G4801030","1920","Texas","480","Crane","1030","Crane",37
"G4801050","1920","Texas","480","Crockett","1050","Crockett",1476
"G4801070","1920","Texas","480","Crosby","1070","Crosby",5905
"G4801090","1920","Texas","480","Culberson","1090","Culberson",910
"G4801110","1920","Texas","480","Dallam","1110","Dallam",4504
"G4801130","1920","Texas","480","Dallas","1130","Dallas",179062
"G4801150","1920","Texas","480","Dawson","1150","Dawson",4285
"G4801170","1920","Texas","480","Deaf Smith","1170","Deaf Smith",3746
"G4801190","1920","Texas","480","Delta","1190","Delta",14487
"G4801210","1920","Texas","480","Denton","1210","Denton",32773
"G4801230","1920","Texas","480","De Witt","1230","De Witt",22762
"G4801250","1920","Texas","480","Dickens","1250","Dickens",5679
"G4801270","1920","Texas","480","Dimmit","1270","Dimmit",5265
"G4801290","1920","Texas","480","Donley","1290","Donley",8000
"G4801310","1920","Texas","480","Duval","1310","Duval",8249
"G4801330","1920","Texas","480","Eastland","1330","Eastland",57831
"G4801350","1920","Texas","480","Ector","1350","Ector",760
"G4801370","1920","Texas","480","Edwards","1370","Edwards",2280
"G4801390","1920","Texas","480","Ellis","1390","Ellis",43036
"G4801410","1920","Texas","480","El Paso","1410","El Paso",99845
"G4801430","1920","Texas","480","Erath","1430","Erath",27990
"G4801450","1920","Texas","480","Falls","1450","Falls",24660
"G4801470","1920","Texas","480","Fannin","1470","Fannin",42218
"G4801490","1920","Texas","480","Fayette","1490","Fayette",23209
"G4801510","1920","Texas","480","Fisher","1510","Fisher",10695
"G4801530","1920","Texas","480","Floyd","1530","Floyd",9747
"G4801550","1920","Texas","480","Foard","1550","Foard",4718
"G4801570","1920","Texas","480","Fort Bend","1570","Fort Bend",12468
"G4801590","1920","Texas","480","Franklin","1590","Franklin",8731
"G4801610","1920","Texas","480","Freestone","1610","Freestone",14004
"G4801630","1920","Texas","480","Frio","1630","Frio",9211
"G4801650","1920","Texas","480","Gaines","1650","Gaines",1018
"G4801670","1920","Texas","480","Galveston","1670","Galveston",41943
"G4801690","1920","Texas","480","Garza","1690","Garza",4248
"G4801710","1920","Texas","480","Gillespie","1710","Gillespie",9957
"G4801730","1920","Texas","480","Glasscock","1730","Glasscock",555
"G4801750","1920","Texas","480","Goliad","1750","Goliad",8164
"G4801770","1920","Texas","480","Gonzales","1770","Gonzales",21375
"G4801790","1920","Texas","480","Gray","1790","Gray",4663
"G4801810","1920","Texas","480","Grayson","1810","Grayson",66464
"G4801830","1920","Texas","480","Gregg","1830","Gregg",8598
"G4801850","1920","Texas","480","Grimes","1850","Grimes",13287
"G4801870","1920","Texas","480","Guadalupe","1870","Guadalupe",22460
"G4801890","1920","Texas","480","Hale","1890","Hale",10097
"G4801910","1920","Texas","480","Hall","1910","Hall",11129
"G4801930","1920","Texas","480","Hamilton","1930","Hamilton",14666
"G4801950","1920","Texas","480","Hansford","1950","Hansford",1354
"G4801970","1920","Texas","480","Hardeman","1970","Hardeman",12298
"G4801990","1920","Texas","480","Hardin","1990","Hardin",12974
"G4802010","1920","Texas","480","Harris","2010","Harris",143551
"G4802030","1920","Texas","480","Harrison","2030","Harrison",16703
"G4802050","1920","Texas","480","Hartley","2050","Hartley",1108
"G4802070","1920","Texas","480","Haskell","2070","Haskell",13832
"G4802090","1920","Texas","480","Hays","2090","Hays",14241
"G4802110","1920","Texas","480","Hemphill","2110","Hemphill",4278
"G4802130","1920","Texas","480","Henderson","2130","Henderson",23465
"G4802150","1920","Texas","480","Hidalgo","2150","Hidalgo",38005
"G4802170","1920","Texas","480","Hill","2170","Hill",37890
"G4802190","1920","Texas","480","Hockley","2190","Hockley",137
"G4802210","1920","Texas","480","Hood","2210","Hood",8588
"G4802230","1920","Texas","480","Hopkins","2230","Hopkins",31780
"G4802250","1920","Texas","480","Houston","2250","Houston",17808
"G4802270","1920","Texas","480","Howard","2270","Howard",6962
"G4802290","1920","Texas","480","Hudspeth","2290","Hudspeth",951
"G4802310","1920","Texas","480","Hunt","2310","Hunt",44633
"G4802330","1920","Texas","480","Hutchinson","2330","Hutchinson",720
"G4802350","1920","Texas","480","Irion","2350","Irion",1605
"G4802370","1920","Texas","480","Jack","2370","Jack",9828
"G4802390","1920","Texas","480","Jackson","2390","Jackson",9068
"G4802410","1920","Texas","480","Jasper","2410","Jasper",10581
"G4802430","1920","Texas","480","Jeff Davis","2430","Jeff Davis",1437
"G4802450","1920","Texas","480","Jefferson","2450","Jefferson",53488
"G4802470","1920","Texas","480","Jim Hogg","2470","Jim Hogg",1901
"G4802490","1920","Texas","480","Jim Wells","2490","Jim Wells",6519
"G4802510","1920","Texas","480","Johnson","2510","Johnson",35165
"G4802530","1920","Texas","480","Jones","2530","Jones",21755
"G4802550","1920","Texas","480","Karnes","2550","Karnes",18039
"G4802570","1920","Texas","480","Kaufman","2570","Kaufman",29172
"G4802590","1920","Texas","480","Kendall","2590","Kendall",4586
"G4802630","1920","Texas","480","Kent","2630","Kent",3288
"G4802650","1920","Texas","480","Kerr","2650","Kerr",5560
"G4802670","1920","Texas","480","Kimble","2670","Kimble",3579
"G4802690","1920","Texas","480","King","2690","King",645
"G4802710","1920","Texas","480","Kinney","2710","Kinney",3449
"G4802730","1920","Texas","480","Kleberg","2730","Kleberg",7475
"G4802750","1920","Texas","480","Knox","2750","Knox",8931
"G4802770","1920","Texas","480","Lamar","2770","Lamar",42770
"G4802790","1920","Texas","480","Lamb","2790","Lamb",1174
"G4802810","1920","Texas","480","Lampasas","2810","Lampasas",8525
"G4802830","1920","Texas","480","La Salle","2830","La Salle",4799
"G4802850","1920","Texas","480","Lavaca","2850","Lavaca",24988
"G4802870","1920","Texas","480","Lee","2870","Lee",9790
"G4802890","1920","Texas","480","Leon","2890","Leon",11002
"G4802910","1920","Texas","480","Liberty","2910","Liberty",10808
"G4802930","1920","Texas","480","Limestone","2930","Limestone",24184
"G4802950","1920","Texas","480","Lipscomb","2950","Lipscomb",3684
"G4802970","1920","Texas","480","Live Oak","2970","Live Oak",4167
"G4802990","1920","Texas","480","Llano","2990","Llano",5304
"G4803010","1920","Texas","480","Loving","3010","Loving",82
"G4803030","1920","Texas","480","Lubbock","3030","Lubbock",10944
"G4803050","1920","Texas","480","Lynn","3050","Lynn",4738
"G4803070","1920","Texas","480","McCulloch","3070","Mcculloch",10646
"G4803090","1920","Texas","480","McLennan","3090","Mclennan",65280
"G4803110","1920","Texas","480","McMullen","3110","Mcmullen",944
"G4803130","1920","Texas","480","Madison","3130","Madison",8829
"G4803150","1920","Texas","480","Marion","3150","Marion",4218
"G4803170","1920","Texas","480","Martin","3170","Martin",1146
"G4803190","1920","Texas","480","Mason","3190","Mason",4775
"G4803210","1920","Texas","480","Matagorda","3210","Matagorda",12605
"G4803230","1920","Texas","480","Maverick","3230","Maverick",7344
"G4803250","1920","Texas","480","Medina","3250","Medina",11400
"G4803270","1920","Texas","480","Menard","3270","Menard",3139
"G4803290","1920","Texas","480","Midland","3290","Midland",2433
"G4803310","1920","Texas","480","Milam","3310","Milam",29129
"G4803330","1920","Texas","480","Mills","3330","Mills",9019
"G4803350","1920","Texas","480","Mitchell","3350","Mitchell",7332
"G4803370","1920","Texas","480","Montague","3370","Montague",22199
"G4803390","1920","Texas","480","Montgomery","3390","Montgomery",10766
"G4803410","1920","Texas","480","Moore","3410","Moore",566
"G4803430","1920","Texas","480","Morris","3430","Morris",6538
"G4803450","1920","Texas","480","Motley","3450","Motley",4067
"G4803470","1920","Texas","480","Nacogdoches","3470","Nacogdoches",21716
"G4803490","1920","Texas","480","Navarro","3490","Navarro",38520
"G4803510","1920","Texas","480","Newton","3510","Newton",7595
"G4803530","1920","Texas","480","Nolan","3530","Nolan",10687
"G4803550","1920","Texas","480","Nueces","3550","Nueces",22014
"G4803570","1920","Texas","480","Ochiltree","3570","Ochiltree",2330
"G4803590","1920","Texas","480","Oldham","3590","Oldham",704
"G4803610","1920","Texas","480","Orange","3610","Orange",12125
"G4803630","1920","Texas","480","Palo Pinto","3630","Palo Pinto",22699
"G4803650","1920","Texas","480","Panola","3650","Panola",12573
"G4803670","1920","Texas","480","Parker","3670","Parker",23045
"G4803690","1920","Texas","480","Parmer","3690","Parmer",1698
"G4803710","1920","Texas","480","Pecos","3710","Pecos",3850
"G4803730","1920","Texas","480","Polk","3730","Polk",11064
"G4803750","1920","Texas","480","Potter","3750","Potter",16392
"G4803770","1920","Texas","480","Presidio","3770","Presidio",12156
"G4803790","1920","Texas","480","Rains","3790","Rains",7572
"G4803810","1920","Texas","480","Randall","3810","Randall",3675
"G4803830","1920","Texas","480","Reagan","3830","Reagan",377
"G4803850","1920","Texas","480","Real","3850","Real",1460
"G4803870","1920","Texas","480","Red River","3870","Red River",27377
"G4803890","1920","Texas","480","Reeves","3890","Reeves",4434
"G4803910","1920","Texas","480","Refugio","3910","Refugio",3440
"G4803930","1920","Texas","480","Roberts","3930","Roberts",1469
"G4803950","1920","Texas","480","Robertson","3950","Robertson",15454
"G4803970","1920","Texas","480","Rockwall","3970","Rockwall",6915
"G4803990","1920","Texas","480","Runnels","3990","Runnels",16596
"G4804010","1920","Texas","480","Rusk","4010","Rusk",18975
"G4804030","1920","Texas","480","Sabine","4030","Sabine",9678
"G4804050","1920","Texas","480","San Augustine","4050","San Augustine",9585
"G4804070","1920","Texas","480","San Jacinto","4070","San Jacinto",4380
"G4804090","1920","Texas","480","San Patricio","4090","San Patricio",11210
"G4804110","1920","Texas","480","San Saba","4110","San Saba",9871
"G4804130","1920","Texas","480","Schleicher","4130","Schleicher",1848
"G4804150","1920","Texas","480","Scurry","4150","Scurry",8868
"G4804170","1920","Texas","480","Shackelford","4170","Shackelford",4895
"G4804190","1920","Texas","480","Shelby","4190","Shelby",21612
"G4804210","1920","Texas","480","Sherman","4210","Sherman",1473
"G4804230","1920","Texas","480","Smith","4230","Smith",29152
"G4804250","1920","Texas","480","Somervell","4250","Somervell",3563
"G4804270","1920","Texas","480","Starr","4270","Starr",11084
"G4804290","1920","Texas","480","Stephens","4290","Stephens",15341
"G4804310","1920","Texas","480","Sterling","4310","Sterling",1048
"G4804330","1920","Texas","480","Stonewall","4330","Stonewall",3978
"G4804350","1920","Texas","480","Sutton","4350","Sutton",1593
"G4804370","1920","Texas","480","Swisher","4370","Swisher",4382
"G4804390","1920","Texas","480","Tarrant","4390","Tarrant",133924
"G4804410","1920","Texas","480","Taylor","4410","Taylor",23597
"G4804430","1920","Texas","480","Terrell","4430","Terrell",1595
"G4804450","1920","Texas","480","Terry","4450","Terry",2236
"G4804470","1920","Texas","480","Throckmorton","4470","Throckmorton",3578
"G4804490","1920","Texas","480","Titus","4490","Titus",14947
"G4804510","1920","Texas","480","Tom Green","4510","Tom Green",14574
"G4804530","1920","Texas","480","Travis","4530","Travis",44173
"G4804550","1920","Texas","480","Trinity","4550","Trinity",10203
"G4804570","1920","Texas","480","Tyler","4570","Tyler",8220
"G4804590","1920","Texas","480","Upshur","4590","Upshur",16238
"G4804610","1920","Texas","480","Upton","4610","Upton",253
"G4804630","1920","Texas","480","Uvalde","4630","Uvalde",10608
"G4804650","1920","Texas","480","Val Verde","4650","Val Verde",12518
"G4804670","1920","Texas","480","Van Zandt","4670","Van Zandt",29256
"G4804690","1920","Texas","480","Victoria","4690","Victoria",15143
"G4804710","1920","Texas","480","Walker","4710","Walker",8814
"G4804730","1920","Texas","480","Waller","4730","Waller",5325
"G4804750","1920","Texas","480","Ward","4750","Ward",2594
"G4804770","1920","Texas","480","Washington","4770","Washington",14969
"G4804790","1920","Texas","480","Webb","4790","Webb",29089
"G4804810","1920","Texas","480","Wharton","4810","Wharton",16404
"G4804830","1920","Texas","480","Wheeler","4830","Wheeler",7397
"G4804850","1920","Texas","480","Wichita","4850","Wichita",70614
"G4804870","1920","Texas","480","Wilbarger","4870","Wilbarger",14735
"G4804890","1920","Texas","480","Willacy","4890","Willacy",1032
"G4804910","1920","Texas","480","Williamson","4910","Williamson",36395
"G4804930","1920","Texas","480","Wilson","4930","Wilson",16522
"G4804950","1920","Texas","480","Winkler","4950","Winkler",81
"G4804970","1920","Texas","480","Wise","4970","Wise",23224
"G4804990","1920","Texas","480","Wood","4990","Wood",23808
"G4805010","1920","Texas","480","Yoakum","5010","Yoakum",504
"G4805030","1920","Texas","480","Young","5030","Young",13378
"G4805050","1920","Texas","480","Zapata","5050","Zapata",2929
"G4805070","1920","Texas","480","Zavala","5070","Zavala",3107
"G4900010","1920","Utah","490","Beaver","0010","Beaver",5075
"G4900030","1920","Utah","490","Box Elder","0030","Box Elder",18312
"G4900050","1920","Utah","490","Cache","0050","Cache",26879
"G4900070","1920","Utah","490","Carbon","0070","Carbon",14760
"G4900090","1920","Utah","490","Daggett","0090","Daggett",400
"G4900110","1920","Utah","490","Davis","0110","Davis",11293
"G4900130","1920","Utah","490","Duchesne","0130","Duchesne",9019
"G4900150","1920","Utah","490","Emery","0150","Emery",7300
"G4900170","1920","Utah","490","Garfield","0170","Garfield",4763
"G4900190","1920","Utah","490","Grand","0190","Grand",1800
"G4900210","1920","Utah","490","Iron","0210","Iron",5740
"G4900230","1920","Utah","490","Juab","0230","Juab",9733
"G4900250","1920","Utah","490","Kane","0250","Kane",2054
"G4900270","1920","Utah","490","Millard","0270","Millard",9514
"G4900290","1920","Utah","490","Morgan","0290","Morgan",2500
"G4900310","1920","Utah","490","Piute","0310","Piute",2733
"G4900330","1920","Utah","490","Rich","0330","Rich",1888
"G4900350","1920","Utah","490","Salt Lake","0350","Salt Lake",157258
"G4900370","1920","Utah","490","San Juan","0370","San Juan",2447
"G4900390","1920","Utah","490","Sanpete","0390","Sanpete",17489
"G4900410","1920","Utah","490","Sevier","0410","Sevier",11280
"G4900430","1920","Utah","490","Summit","0430","Summit",7836
"G4900450","1920","Utah","490","Tooele","0450","Tooele",7789
"G4900470","1920","Utah","490","Uintah","0470","Uintah",7333
"G4900490","1920","Utah","490","Utah","0490","Utah",40724
"G4900510","1920","Utah","490","Wasatch","0510","Wasatch",4586
"G4900530","1920","Utah","490","Washington","0530","Washington",6693
"G4900550","1920","Utah","490","Wayne","0550","Wayne",2095
"G4900570","1920","Utah","490","Weber","0570","Weber",42608
"G5000010","1920","Vermont","500","Addison","0010","Addison",18628
"G5000030","1920","Vermont","500","Bennington","0030","Bennington",21521
"G5000050","1920","Vermont","500","Caledonia","0050","Caledonia",25755
"G5000070","1920","Vermont","500","Chittenden","0070","Chittenden",43528
"G5000090","1920","Vermont","500","Essex","0090","Essex",7362
"G5000110","1920","Vermont","500","Franklin","0110","Franklin",29987
"G5000130","1920","Vermont","500","Grand Isle","0130","Grand Isle",3784
"G5000150","1920","Vermont","500","Lamoille","0150","Lamoille",11853
"G5000170","1920","Vermont","500","Orange","0170","Orange",17258
"G5000190","1920","Vermont","500","Orleans","0190","Orleans",23906
"G5000210","1920","Vermont","500","Rutland","0210","Rutland",46134
"G5000230","1920","Vermont","500","Washington","0230","Washington",38890
"G5000250","1920","Vermont","500","Windham","0250","Windham",26329
"G5000270","1920","Vermont","500","Windsor","0270","Windsor",36882
"G5100010","1920","Virginia","510","Accomack","0010","Accomack",21581
"G5100030","1920","Virginia","510","Albemarle","0030","Albemarle",18436
"G5100050","1920","Virginia","510","Alleghany","0050","Alleghany",12804
"G5100070","1920","Virginia","510","Amelia","0070","Amelia",4330
"G5100090","1920","Virginia","510","Amherst","0090","Amherst",12627
"G5100110","1920","Virginia","510","Appomattox","0110","Appomattox",6417
"G5100130","1920","Virginia","510","Arlington","0130","Arlington",13530
"G5100150","1920","Virginia","510","Augusta","0150","Augusta",30479
"G5100170","1920","Virginia","510","Bath","0170","Bath",5458
"G5100190","1920","Virginia","510","Bedford","0190","Bedford",22678
"G5100210","1920","Virginia","510","Bland","0210","Bland",5482
"G5100230","1920","Virginia","510","Botetourt","0230","Botetourt",13586
"G5100250","1920","Virginia","510","Brunswick","0250","Brunswick",9008
"G5100270","1920","Virginia","510","Buchanan","0270","Buchanan",15441
"G5100290","1920","Virginia","510","Buckingham","0290","Buckingham",8038
"G5100310","1920","Virginia","510","Campbell","0310","Campbell",18119
"G5100330","1920","Virginia","510","Caroline","0330","Caroline",7877
"G5100350","1920","Virginia","510","Carroll","0350","Carroll",21076
"G5100360","1920","Virginia","510","Charles City","0360","Charles City",1086
"G5100370","1920","Virginia","510","Charlotte","0370","Charlotte",10003
"G5100410","1920","Virginia","510","Chesterfield","0410","Chesterfield",13404
"G5100430","1920","Virginia","510","Clarke","0430","Clarke",5422
"G5100450","1920","Virginia","510","Craig","0450","Craig",4005
"G5100470","1920","Virginia","510","Culpeper","0470","Culpeper",8598
"G5100490","1920","Virginia","510","Cumberland","0490","Cumberland",3357
"G5100510","1920","Virginia","510","Dickenson","0510","Dickenson",13246
"G5100530","1920","Virginia","510","Dinwiddie","0530","Dinwiddie",7132
"G5100550","1920","Virginia","510","Elizabeth City","0550","Elizabeth City",16720
"G5100570","1920","Virginia","510","Essex","0570","Essex",3644
"G5100590","1920","Virginia","510","Fairfax","0590","Fairfax",17392
"G5100610","1920","Virginia","510","Fauquier","0610","Fauquier",14934
"G5100630","1920","Virginia","510","Floyd","0630","Floyd",12440
"G5100650","1920","Virginia","510","Fluvanna","0650","Fluvanna",5120
"G5100670","1920","Virginia","510","Franklin","0670","Franklin",21671
"G5100690","1920","Virginia","510","Frederick","0690","Frederick",11962
"G5100710","1920","Virginia","510","Giles","0710","Giles",11072
"G5100730","1920","Virginia","510","Gloucester","0730","Gloucester",6313
"G5100750","1920","Virginia","510","Goochland","0750","Goochland",4080
"G5100770","1920","Virginia","510","Grayson","0770","Grayson",18915
"G5100790","1920","Virginia","510","Greene","0790","Greene",5270
"G5100810","1920","Virginia","510","Greensville","0810","Greensville",4779
"G5100830","1920","Virginia","510","Halifax","0830","Halifax",21315
"G5100850","1920","Virginia","510","Hanover","0850","Hanover",10905
"G5100870","1920","Virginia","510","Henrico","0870","Henrico",13046
"G5100890","1920","Virginia","510","Henry","0890","Henry",12821
"G5100910","1920","Virginia","510","Highland","0910","Highland",4710
"G5100930","1920","Virginia","510","Isle Of Wight","0930","Isle Of Wight",7283
"G5100950","1920","Virginia","510","James City","0950","James City",3417
"G5100970","1920","Virginia","510","King And Queen","0970","King And Queen",4105
"G5100990","1920","Virginia","510","King George","0990","King George",3470
"G5101010","1920","Virginia","510","King William","1010","King William",3903
"G5101030","1920","Virginia","510","Lancaster","1030","Lancaster",4754
"G5101050","1920","Virginia","510","Lee","1050","Lee",24616
"G5101070","1920","Virginia","510","Loudoun","1070","Loudoun",15765
"G5101090","1920","Virginia","510","Louisa","1090","Louisa",9286
"G5101110","1920","Virginia","510","Lunenburg","1110","Lunenburg",8119
"G5101130","1920","Virginia","510","Madison","1130","Madison",6727
"G5101150","1920","Virginia","510","Matthews","1150","Matthews",6084
