GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AUM001,AVF001,AVF002,AVF003,AVF004,AVF005,AVF006,AVF007,AVF008,AVF009,AVF010,AVF011,AVF012
"G5100530","1890","Virginia","510","Dinwiddie","0530","Dinwiddie",13515,8394,18428,17664,0,0,0,0,0,0,1,5,21
"G5100550","1890","Virginia","510","Elizabeth City","0550","Elizabeth City",16168,7774,6531,5471,1,0,0,4,0,0,111,2,0
"G5100570","1890","Virginia","510","Essex","0570","Essex",10047,6462,7569,6650,0,0,0,0,0,0,1,0,0
"G5100590","1890","Virginia","510","Fairfax","0590","Fairfax",16655,5069,5264,4284,0,0,1,0,0,0,0,0,0
"G5100610","1890","Virginia","510","Fauquier","0610","Fauquier",22590,7904,9305,7856,0,0,0,0,0,0,0,0,0
"G5100630","1890","Virginia","510","Floyd","0630","Floyd",14405,1175,1274,997,0,0,0,0,0,0,0,0,0
"G5100650","1890","Virginia","510","Fluvanna","0650","Fluvanna",9508,4457,5290,5097,0,0,0,0,0,0,0,0,0
"G5100670","1890","Virginia","510","Franklin","0670","Franklin",24985,6248,8015,5996,0,0,0,0,0,0,0,0,0
"G5100690","1890","Virginia","510","Frederick","0690","Frederick",17880,2228,2556,2733,0,0,0,0,0,0,0,0,0
"G5100710","1890","Virginia","510","Giles","0710","Giles",9090,837,1109,598,0,0,0,0,0,0,0,0,5
"G5100730","1890","Virginia","510","Gloucester","0730","Gloucester",11653,6216,6533,5429,0,0,0,0,0,0,0,1,0
"G5100750","1890","Virginia","510","Goochland","0750","Goochland",9958,5874,6234,6601,0,0,0,0,0,0,1,0,1
"G5100770","1890","Virginia","510","Grayson","0770","Grayson",14394,920,997,754,0,0,0,0,0,0,1,0,0
"G5100790","1890","Virginia","510","Greene","0790","Greene",5622,1508,1825,1452,0,0,0,0,0,0,0,0,0
"G5100810","1890","Virginia","510","Greensville","0810","Greensville",8230,5311,5650,4207,0,0,0,0,0,0,0,0,0
"G5100830","1890","Virginia","510","Halifax","0830","Halifax",34424,19416,20295,16266,0,0,0,0,0,0,0,0,0
"G5100850","1890","Virginia","510","Hanover","0850","Hanover",17402,8211,9282,8562,0,0,0,0,0,0,3,12,0
"G5100870","1890","Virginia","510","Henrico","0870","Henrico",103394,43595,37878,31031,21,3,0,0,0,0,3,0,0
"G5100890","1890","Virginia","510","Henry","0890","Henry",18208,8283,7395,5581,0,0,0,0,0,0,0,0,0
"G5100910","1890","Virginia","510","Highland","0910","Highland",5352,422,449,348,0,0,0,0,0,0,0,0,0
"G5100930","1890","Virginia","510","Isle Of Wight","0930","Isle Of Wight",11313,5144,4555,3446,0,0,0,0,0,0,0,7,0
"G5100950","1890","Virginia","510","James City","0950","James City",5643,3326,3195,2440,0,0,0,0,0,0,0,0,0
"G5100970","1890","Virginia","510","King And Queen","0970","King And Queen",9669,5430,6078,5488,0,0,0,0,0,0,4,0,0
"G5100990","1890","Virginia","510","King George","0990","King George",6641,3208,3235,2815,0,0,0,0,0,0,0,0,0
"G5101010","1890","Virginia","510","King William","1010","King William",9605,5685,5464,4455,0,0,0,0,0,0,137,4,117
"G5101030","1890","Virginia","510","Lancaster","1030","Lancaster",7191,4020,3534,3157,0,0,0,0,0,0,0,0,0
"G5101050","1890","Virginia","510","Lee","1050","Lee",18216,1213,922,1005,0,0,0,0,0,0,1,2,0
"G5101070","1890","Virginia","510","Loudoun","1070","Loudoun",23274,6578,7243,5691,0,0,0,0,0,0,0,0,0
"G5101090","1890","Virginia","510","Louisa","1090","Louisa",16997,9805,11531,10063,0,0,0,0,0,0,0,2,0
"G5101110","1890","Virginia","510","Lunenburg","1110","Lunenburg",11372,6736,6924,6059,0,0,0,0,0,0,0,0,0
"G5101130","1890","Virginia","510","Madison","1130","Madison",10225,3965,4556,3711,0,0,0,0,0,0,0,0,0
"G5101150","1890","Virginia","510","Matthews","1150","Matthews",7584,2137,2459,2096,0,0,0,0,0,0,0,0,0
"G5101170","1890","Virginia","510","Mecklenburg","1170","Mecklenburg",25359,16030,16388,14156,0,0,0,0,0,0,0,0,0
"G5101190","1890","Virginia","510","Middlesex","1190","Middlesex",7458,4317,3634,2522,0,0,0,0,0,0,0,0,0
"G5101210","1890","Virginia","510","Montgomery","1210","Montgomery",17742,3515,4227,2882,0,0,0,0,0,0,0,0,0
"G5101230","1890","Virginia","510","Nansemond","1230","Nansemond",19692,10765,8175,5517,2,0,0,0,0,0,0,0,0
"G5101250","1890","Virginia","510","Nelson","1250","Nelson",15336,6303,7508,6312,0,0,0,0,0,0,0,0,0
"G5101270","1890","Virginia","510","New Kent","1270","New Kent",5511,3545,3232,2361,0,0,0,0,0,0,10,8,15
"G5101290","1890","Virginia","510","Norfolk","1290","Norfolk",77038,39478,29453,22320,12,0,0,8,0,0,43,7,2
"G5101310","1890","Virginia","510","Northampton","1310","Northampton",10313,5479,5263,4848,0,0,0,0,0,0,1,0,0
"G5101330","1890","Virginia","510","Northumberland","1330","Northumberland",7885,3090,3483,3054,0,0,0,0,0,0,0,0,1
"G5101350","1890","Virginia","510","Nottoway","1350","Nottoway",11582,7623,8144,7050,0,0,0,0,0,0,0,0,0
"G5101370","1890","Virginia","510","Orange","1370","Orange",12814,6241,6842,5458,0,0,0,0,0,0,0,0,0
"G5101390","1890","Virginia","510","Page","1390","Page",13092,1772,1119,986,0,0,0,0,0,0,0,0,0
"G5101410","1890","Virginia","510","Patrick","1410","Patrick",14147,2068,2734,2325,0,0,0,0,0,0,0,0,0
"G5101430","1890","Virginia","510","Pittsylvania","1430","Pittsylvania",59941,29091,27200,16084,3,0,0,0,0,0,0,0,0
"G5101450","1890","Virginia","510","Powhatan","1450","Powhatan",6791,4433,5091,5115,0,0,0,0,0,0,0,0,0
"G5101470","1890","Virginia","510","Prince Edward","1470","Prince Edward",14694,9924,9914,7898,0,0,0,0,0,0,0,0,0
"G5101490","1890","Virginia","510","Prince George","1490","Prince George",7872,5132,6799,5046,0,0,0,0,0,0,8,0,0
"G5101510","1890","Virginia","510","Princess Anne","1510","Princess Anne",9510,4130,4262,3902,1,3,2,0,0,0,0,0,0
"G5101530","1890","Virginia","510","Prince William","1530","Prince William",9805,2595,2600,1813,0,0,0,0,0,0,0,0,0
"G5101550","1890","Virginia","510","Pulaski","1550","Pulaski",12790,3120,2452,1809,0,0,0,0,0,0,1,0,0
"G5101570","1890","Virginia","510","Rappahannock","1570","Rappahannock",8678,2815,3536,3066,0,0,0,0,0,0,0,0,0
"G5101590","1890","Virginia","510","Richmond","1590","Richmond",7146,3148,3389,3028,0,0,0,0,0,0,0,0,0
"G5101610","1890","Virginia","510","Roanoke","1610","Roanoke",30101,9005,4828,3132,6,0,0,0,0,0,8,4,0
"G5101630","1890","Virginia","510","Rockbridge","1630","Rockbridge",23062,5131,5343,3890,0,0,0,0,0,0,0,0,6
"G5101650","1890","Virginia","510","Rockingham","1650","Rockingham",31299,2814,3433,2516,0,0,0,0,0,0,0,1,0
"G5101670","1890","Virginia","510","Russell","1670","Russell",16126,1203,1272,1167,0,0,0,0,0,0,0,0,0
"G5101690","1890","Virginia","510","Scott","1690","Scott",21694,968,676,524,0,0,0,0,0,0,0,0,0
"G5101710","1890","Virginia","510","Shenandoah","1710","Shenandoah",19671,842,1006,676,0,0,0,0,0,0,0,0,0
"G5101730","1890","Virginia","510","Smyth","1730","Smyth",13360,1224,1640,1244,0,0,0,0,0,0,0,0,0
"G5101750","1890","Virginia","510","Southampton","1750","Southampton",20078,11782,10565,6795,0,0,0,0,0,0,3,0,22
"G5101770","1890","Virginia","510","Spotsylvania","1770","Spotsylvania",14233,6077,6406,4659,0,0,0,0,0,0,0,0,0
"G5101790","1890","Virginia","510","Stafford","1790","Stafford",7362,1469,1653,1485,0,0,0,0,0,0,0,0,0
"G5101810","1890","Virginia","510","Surry","1810","Surry",8256,5017,4559,3192,0,0,0,1,0,0,0,0,0
"G5101830","1890","Virginia","510","Sussex","1830","Sussex",11100,7576,6701,4923,0,0,0,0,0,0,0,0,0
"G5101850","1890","Virginia","510","Tazewell","1850","Tazewell",19899,3504,1914,1598,0,0,0,0,0,0,0,0,0
"G5101870","1890","Virginia","510","Warren","1870","Warren",8280,1264,1441,1105,0,0,0,0,0,0,0,0,0
"G5101890","1890","Virginia","510","Warwick","1890","Warwick",6650,3866,1479,1052,0,0,0,0,0,0,0,0,0
"G5101910","1890","Virginia","510","Washington","1910","Washington",29020,3798,4086,2653,1,0,0,0,0,0,6,4,7
"G5101930","1890","Virginia","510","Westmoreland","1930","Westmoreland",8399,4737,5100,4151,0,0,0,0,0,0,0,0,0
"G5101950","1890","Virginia","510","Wise","1950","Wise",9345,582,101,68,0,0,0,0,0,0,0,0,0
"G5101970","1890","Virginia","510","Wythe","1970","Wythe",18019,3170,2850,2342,0,0,0,0,0,0,0,4,0
"G5101990","1890","Virginia","510","York","1990","York",7596,4395,4512,4691,0,0,0,0,0,0,0,0,0
"G5107300","1890","Virginia","510","Petersburg City","7300","Petersburg City",22680,12221,0,0,3,0,0,0,0,0,0,0,0
"G5300010","1890","Washington","530","Adams","0010","Adams",2098,2,0,0,,,,0,0,0,0,0,0
"G5300030","1890","Washington","530","Asotin","0030","Asotin",1580,0,0,0,3,0,0,0,0,0,31,0,0
"G5300055","1890","Washington","530","Chehalis","0055","Chehalis",9249,3,0,0,104,0,0,0,0,0,186,32,4
"G5300090","1890","Washington","530","Clallam","0090","Clallam",2771,1,0,0,53,4,2,0,0,0,171,98,32
"G5300110","1890","Washington","530","Clark","0110","Clark",11709,12,0,0,44,48,0,0,0,0,44,134,68
"G5300130","1890","Washington","530","Columbia","0130","Columbia",6709,2,5,0,48,38,0,0,0,0,0,16,0
"G5300150","1890","Washington","530","Cowlitz","0150","Cowlitz",5917,16,8,7,7,28,1,0,0,0,38,138,13
"G5300170","1890","Washington","530","Douglas","0170","Douglas",3161,3,0,0,14,0,0,0,0,0,0,0,0
"G5300210","1890","Washington","530","Franklin","0210","Franklin",696,0,0,0,33,0,0,0,0,0,89,0,0
"G5300230","1890","Washington","530","Garfield","0230","Garfield",3897,0,0,0,15,0,0,0,0,0,10,0,0
"G5300290","1890","Washington","530","Island","0290","Island",1787,0,4,2,76,45,7,0,0,0,141,295,23
"G5300310","1890","Washington","530","Jefferson","0310","Jefferson",8368,32,8,12,453,96,19,22,0,0,195,252,111
"G5300330","1890","Washington","530","King","0330","King",63989,333,34,34,458,246,33,127,0,0,364,550,244
"G5300350","1890","Washington","530","Kitsap","0350","Kitsap",4624,12,39,14,60,149,13,35,0,0,207,118,0
"G5300370","1890","Washington","530","Kittitas","0370","Kittitas",8777,318,0,0,89,0,0,0,0,0,160,0,0
"G5300390","1890","Washington","530","Klikatat","0390","Klikatat",5167,6,5,0,7,2,0,0,0,0,50,184,3
"G5300410","1890","Washington","530","Lewis","0410","Lewis",11499,25,28,8,3,13,1,4,0,0,81,181,11
"G5300430","1890","Washington","530","Lincoln","0430","Lincoln",9312,7,0,0,46,0,0,0,0,0,22,0,0
"G5300450","1890","Washington","530","Mason","0450","Mason",2826,2,0,5,18,6,1,0,0,0,13,122,8
"G5300470","1890","Washington","530","Okanogan","0470","Okanogan",1467,0,0,0,1,0,0,0,0,0,104,0,0
"G5300490","1890","Washington","530","Pacific","0490","Pacific",4358,3,33,1,199,176,6,0,0,0,44,159,124
"G5300530","1890","Washington","530","Pierce","0530","Pierce",50940,376,64,75,9,155,7,58,0,0,76,219,178
"G5300550","1890","Washington","530","San Juan","0550","San Juan",2072,0,4,7,0,3,2,4,0,0,32,382,72
"G5300570","1890","Washington","530","Skagit","0570","Skagit",8747,35,0,0,27,0,0,1,0,0,248,0,0
"G5300590","1890","Washington","530","Skamania","0590","Skamania",774,2,8,0,5,3,0,0,0,0,31,85,4
"G5300610","1890","Washington","530","Snohomish","0610","Snohomish",8514,16,42,2,20,11,3,5,0,0,311,313,65
"G5300630","1890","Washington","530","Spokane","0630","Spokane",37487,206,3,0,361,219,0,23,0,0,87,130,0
"G5300650","1890","Washington","530","Stevens","0650","Stevens",4341,13,0,0,35,232,42,0,0,0,340,132,125
"G5300670","1890","Washington","530","Thurston","0670","Thurston",9675,76,7,27,177,68,19,0,0,0,90,184,7
"G5300690","1890","Washington","530","Wahkiakum","0690","Wahkiakum",2526,3,2,1,304,559,15,0,0,0,41,64,89
"G5300710","1890","Washington","530","Walla Walla","0710","Walla Walla",12224,34,30,11,351,512,42,0,1,0,10,45,73
"G5300730","1890","Washington","530","Whatcom","0730","Whatcom",18591,48,0,1,1,11,21,81,0,0,269,358,61
"G5300750","1890","Washington","530","Whitman","0750","Whitman",19109,14,1,0,155,530,0,0,0,0,102,2,0
"G5300770","1890","Washington","530","Yakima","0770","Yakima",4429,2,0,0,84,32,0,0,0,0,68,212,4
"G5400010","1890","West Virginia","540","Barbour","0010","Barbour",12702,498,457,386,0,0,0,0,0,0,0,0,0
"G5400030","1890","West Virginia","540","Berkeley","0030","Berkeley",18702,1694,1928,1672,1,0,0,1,0,0,1,0,0
"G5400050","1890","West Virginia","540","Boone","0050","Boone",6885,170,189,153,0,0,0,0,0,0,0,0,0
"G5400070","1890","West Virginia","540","Braxton","0070","Braxton",13928,134,104,87,0,0,0,0,0,0,0,0,0
"G5400090","1890","West Virginia","540","Brooke","0090","Brooke",6660,114,85,97,1,0,0,0,0,0,0,0,0
"G5400110","1890","West Virginia","540","Cabell","0110","Cabell",23595,1493,902,123,1,0,0,0,0,0,0,0,0
"G5400130","1890","West Virginia","540","Calhoun","0130","Calhoun",8155,81,74,8,0,0,0,0,0,0,0,0,0
"G5400150","1890","West Virginia","540","Clay","0150","Clay",4659,0,0,4,0,0,0,0,0,0,0,0,0
"G5400170","1890","West Virginia","540","Doddridge","0170","Doddridge",12183,131,54,35,0,0,0,0,0,0,0,0,0
"G5400190","1890","West Virginia","540","Fayette","0190","Fayette",20542,3054,1122,118,0,0,0,0,0,0,0,0,0
"G5400210","1890","West Virginia","540","Gilmer","0210","Gilmer",9746,50,47,27,0,0,0,0,0,0,0,0,0
"G5400230","1890","West Virginia","540","Grant","0230","Grant",6802,379,503,331,0,0,0,0,0,0,0,1,0
"G5400250","1890","West Virginia","540","Greenbrier","0250","Greenbrier",18034,1993,1981,1103,0,0,0,0,0,0,0,1,0
"G5400270","1890","West Virginia","540","Hampshire","0270","Hampshire",11419,567,652,640,0,0,0,0,0,0,0,0,0
"G5400290","1890","West Virginia","540","Hancock","0290","Hancock",6414,21,24,27,1,0,0,0,0,0,0,4,0
"G5400310","1890","West Virginia","540","Hardy","0310","Hardy",7567,590,752,616,0,0,0,0,0,0,0,0,0
"G5400330","1890","West Virginia","540","Harrison","0330","Harrison",21919,760,889,655,1,0,0,0,0,0,0,0,1
"G5400350","1890","West Virginia","540","Jackson","0350","Jackson",19021,87,103,58,0,0,0,0,0,0,0,0,0
"G5400370","1890","West Virginia","540","Jefferson","0370","Jefferson",15553,4116,4045,3488,0,0,0,0,0,0,0,2,0
"G5400390","1890","West Virginia","540","Kanawha","0390","Kanawha",42756,3402,2870,2238,0,0,0,0,0,0,0,0,0
"G5400410","1890","West Virginia","540","Lewis","0410","Lewis",15895,261,323,196,0,0,0,0,0,0,7,3,0
"G5400430","1890","West Virginia","540","Lincoln","0430","Lincoln",11246,211,52,36,0,0,0,0,0,0,0,0,0
"G5400450","1890","West Virginia","540","Logan","0450","Logan",11101,685,109,102,0,0,0,0,0,0,0,0,0
"G5400470","1890","West Virginia","540","McDowell","0470","Mcdowell",7300,1591,3,0,0,0,0,0,0,0,0,0,0
"G5400490","1890","West Virginia","540","Marion","0490","Marion",20721,104,155,78,0,0,0,0,0,0,0,0,0
"G5400510","1890","West Virginia","540","Marshall","0510","Marshall",20735,236,223,120,0,0,0,0,0,0,0,10,0
"G5400530","1890","West Virginia","540","Mason","0530","Mason",22863,759,859,534,0,0,0,0,0,0,0,3,0
"G5400550","1890","West Virginia","540","Mercer","0550","Mercer",16002,2022,366,394,1,0,0,0,0,0,0,0,0
"G5400570","1890","West Virginia","540","Mineral","0570","Mineral",12085,481,489,378,0,0,0,0,0,0,0,0,0
"G5400610","1890","West Virginia","540","Monongalia","0610","Monongalia",15705,227,317,231,0,0,0,1,0,0,0,0,0
"G5400630","1890","West Virginia","540","Monroe","0630","Monroe",12429,979,1129,1003,0,0,0,0,0,0,0,0,0
"G5400650","1890","West Virginia","540","Morgan","0650","Morgan",6744,275,197,116,0,0,0,0,0,0,0,0,0
"G5400670","1890","West Virginia","540","Nicholas","0670","Nicholas",9309,21,58,31,0,0,0,0,0,0,1,0,0
"G5400690","1890","West Virginia","540","Ohio","0690","Ohio",41557,1098,870,444,7,5,0,0,0,0,0,5,0
"G5400710","1890","West Virginia","540","Pendleton","0710","Pendleton",8711,126,99,94,0,0,0,0,0,0,0,0,0
"G5400730","1890","West Virginia","540","Pleasants","0730","Pleasants",7539,9,26,16,0,0,0,0,0,0,0,0,0
"G5400750","1890","West Virginia","540","Pocahontas","0750","Pocahontas",6814,353,334,259,0,0,0,0,0,0,0,0,0
"G5400770","1890","West Virginia","540","Preston","0770","Preston",20355,134,206,118,0,0,0,0,0,0,0,0,0
"G5400790","1890","West Virginia","540","Putnam","0790","Putnam",14342,237,355,260,0,0,0,0,0,0,0,0,0
"G5400810","1890","West Virginia","540","Raleigh","0810","Raleigh",9597,79,71,16,0,0,0,0,0,0,0,0,0
"G5400830","1890","West Virginia","540","Randolph","0830","Randolph",11633,262,112,103,0,0,0,0,0,0,0,0,0
"G5400850","1890","West Virginia","540","Ritchie","0850","Ritchie",16621,36,64,63,0,0,0,0,0,0,0,0,0
"G5400870","1890","West Virginia","540","Roane","0870","Roane",15303,29,39,23,0,0,0,0,0,0,0,0,0
"G5400890","1890","West Virginia","540","Summers","0890","Summers",13117,1127,771,0,0,0,0,0,0,0,0,0,0
"G5400910","1890","West Virginia","540","Taylor","0910","Taylor",12147,362,399,343,0,0,0,0,0,0,0,0,0
"G5400930","1890","West Virginia","540","Tucker","0930","Tucker",6459,183,26,27,0,0,0,0,0,0,0,0,0
"G5400950","1890","West Virginia","540","Tyler","0950","Tyler",11962,2,6,10,0,0,0,0,0,0,0,0,0
"G5400970","1890","West Virginia","540","Upshur","0970","Upshur",12714,256,201,172,0,0,0,0,0,0,0,0,0
"G5400990","1890","West Virginia","540","Wayne","0990","Wayne",18652,160,220,153,0,0,0,1,0,0,0,0,0
"G5401010","1890","West Virginia","540","Webster","1010","Webster",4783,11,2,0,0,0,0,0,0,0,0,0,0
"G5401030","1890","West Virginia","540","Wetzel","1030","Wetzel",16841,36,22,11,0,0,0,0,0,0,0,0,0
"G5401050","1890","West Virginia","540","Wirt","1050","Wirt",9411,24,13,29,0,0,0,0,0,0,0,0,0
"G5401070","1890","West Virginia","540","Wood","1070","Wood",28612,910,925,713,2,0,0,0,0,0,0,0,0
"G5401090","1890","West Virginia","540","Wyoming","1090","Wyoming",6247,70,64,41,0,0,0,0,0,0,0,0,0
"G5500010","1890","Wisconsin","550","Adams","0010","Adams",6889,6,1,3,0,0,0,0,0,0,60,26,1
"G5500030","1890","Wisconsin","550","Ashland","0030","Ashland",20063,14,1,0,14,0,0,0,0,0,18,178,0
"G5500050","1890","Wisconsin","550","Barron","0050","Barron",15416,11,0,4,1,0,0,0,0,0,40,76,4
"G5500070","1890","Wisconsin","550","Bayfield","0070","Bayfield",7390,4,3,1,1,0,0,0,0,0,304,252,2
"G5500090","1890","Wisconsin","550","Brown","0090","Brown",39164,148,116,67,3,2,0,0,0,0,732,63,95
"G5500110","1890","Wisconsin","550","Buffalo","0110","Buffalo",15997,0,0,0,0,0,0,0,0,0,0,9,3
"G5500130","1890","Wisconsin","550","Burnett","0130","Burnett",4393,0,0,0,0,0,0,0,0,0,81,266,11
"G5500150","1890","Wisconsin","550","Calumet","0150","Calumet",16639,169,319,50,0,0,0,0,0,0,165,413,597
"G5500170","1890","Wisconsin","550","Chippewa","0170","Chippewa",25143,34,4,13,6,0,0,0,0,0,134,192,29
"G5500190","1890","Wisconsin","550","Clark","0190","Clark",17708,3,5,2,0,0,0,0,0,0,0,10,4
"G5500210","1890","Wisconsin","550","Columbia","0210","Columbia",28350,15,25,30,0,2,0,0,0,0,0,10,3
"G5500230","1890","Wisconsin","550","Crawford","0230","Crawford",15987,17,47,15,0,0,0,0,0,0,18,0,6
"G5500250","1890","Wisconsin","550","Dane","0250","Dane",59578,90,87,106,2,0,0,0,0,0,6,1,0
"G5500270","1890","Wisconsin","550","Dodge","0270","Dodge",44984,54,96,77,3,0,0,1,0,0,11,25,17
"G5500290","1890","Wisconsin","550","Door","0290","Door",15682,10,0,0,0,0,0,0,0,0,22,17,0
"G5500310","1890","Wisconsin","550","Douglas","0310","Douglas",13468,68,8,7,12,0,0,0,0,0,183,35,4
"G5500330","1890","Wisconsin","550","Dunn","0330","Dunn",22664,13,11,2,1,0,0,0,0,0,2,4,1
"G5500350","1890","Wisconsin","550","Eau Claire","0350","Eau Claire",30673,6,24,26,8,0,0,0,0,0,13,1,0
"G5500370","1890","Wisconsin","550","Florence","0370","Florence",2604,7,0,0,3,0,0,0,0,0,0,0,0
"G5500390","1890","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",44088,113,206,209,3,2,0,0,0,0,12,16,17
"G5500410","1890","Wisconsin","550","Forest","0410","Forest",1012,0,0,0,0,0,0,0,0,0,119,0,0
"G5500430","1890","Wisconsin","550","Grant","0430","Grant",36651,68,81,98,0,0,0,0,0,0,0,0,0
"G5500450","1890","Wisconsin","550","Green","0450","Green",22732,32,32,24,0,0,0,0,0,0,0,0,0
"G5500470","1890","Wisconsin","550","Green Lake","0470","Green Lake",15163,6,13,16,0,0,0,0,0,0,0,32,3
"G5500490","1890","Wisconsin","550","Iowa","0490","Iowa",22117,14,29,45,0,0,0,0,0,0,0,11,0
"G5500530","1890","Wisconsin","550","Jackson","0530","Jackson",15797,10,9,1,0,0,0,0,0,0,1,78,0
"G5500550","1890","Wisconsin","550","Jefferson","0550","Jefferson",33530,34,94,66,0,0,0,0,0,0,0,0,4
"G5500570","1890","Wisconsin","550","Juneau","0570","Juneau",17121,18,8,7,0,0,0,0,0,0,44,95,9
"G5500590","1890","Wisconsin","550","Kenosha","0590","Kenosha",15581,20,23,30,0,0,0,0,0,0,0,0,0
"G5500610","1890","Wisconsin","550","Kewaunee","0610","Kewaunee",16153,9,0,0,0,0,0,0,0,0,0,28,1
"G5500630","1890","Wisconsin","550","La Crosse","0630","La Crosse",38801,66,63,105,3,1,0,0,0,0,0,9,0
"G5500650","1890","Wisconsin","550","Lafayette","0650","Lafayette",20265,2,9,13,1,0,0,0,0,0,0,0,0
"G5500670","1890","Wisconsin","550","Langlade","0670","Langlade",9465,1,0,0,1,0,0,0,0,0,13,35,0
"G5500690","1890","Wisconsin","550","Lincoln","0690","Lincoln",12008,7,0,0,3,0,0,0,0,0,5,90,0
"G5500710","1890","Wisconsin","550","Manitowoc","0710","Manitowoc",37831,13,7,8,1,0,0,0,0,0,0,2,7
"G5500730","1890","Wisconsin","550","Marathon","0730","Marathon",30369,46,0,0,0,0,0,0,0,0,65,109,15
"G5500750","1890","Wisconsin","550","Marinette","0750","Marinette",20304,34,20,0,3,0,0,0,0,0,128,212,0
"G5500770","1890","Wisconsin","550","Marquette","0770","Marquette",9676,1,1,2,0,0,0,0,0,0,0,22,1
"G5500790","1890","Wisconsin","550","Milwaukee","0790","Milwaukee",236101,458,320,185,14,3,0,0,0,0,8,0,6
"G5500810","1890","Wisconsin","550","Monroe","0810","Monroe",23211,45,23,33,2,0,0,0,0,0,25,35,2
"G5500830","1890","Wisconsin","550","Oconto","0830","Oconto",15009,12,3,7,2,0,0,0,0,0,48,105,60
"G5500850","1890","Wisconsin","550","Oneida","0850","Oneida",5010,26,0,0,3,0,0,0,0,0,29,0,0
"G5500870","1890","Wisconsin","550","Outagamie","0870","Outagamie",38690,23,49,30,5,0,0,0,0,0,943,21,29
"G5500890","1890","Wisconsin","550","Ozaukee","0890","Ozaukee",14943,5,0,1,0,0,0,0,0,0,0,0,0
"G5500910","1890","Wisconsin","550","Pepin","0910","Pepin",6932,0,1,0,0,0,0,0,0,0,0,0,0
"G5500930","1890","Wisconsin","550","Pierce","0930","Pierce",20385,19,60,49,1,0,0,0,0,0,1,21,0
"G5500950","1890","Wisconsin","550","Polk","0950","Polk",12968,7,2,0,0,0,0,5,0,0,114,241,59
"G5500970","1890","Wisconsin","550","Portage","0970","Portage",24798,8,4,1,3,0,0,0,0,0,0,7,16
"G5500990","1890","Wisconsin","550","Price","0990","Price",5258,2,1,0,0,0,0,0,0,0,0,7,0
"G5501010","1890","Wisconsin","550","Racine","1010","Racine",36268,111,159,194,0,2,0,0,0,0,0,0,3
"G5501030","1890","Wisconsin","550","Richland","1030","Richland",19121,18,30,18,0,0,0,0,0,0,0,1,1
"G5501050","1890","Wisconsin","550","Rock","1050","Rock",43220,135,203,194,3,2,0,1,0,0,1,11,7
"G5501090","1890","Wisconsin","550","St Croix","1090","St Croix",23139,4,18,16,0,0,0,0,0,0,0,12,3
"G5501110","1890","Wisconsin","550","Sauk","1110","Sauk",30575,33,41,51,0,0,0,0,0,0,0,0,1
"G5501130","1890","Wisconsin","550","Sawyer","1130","Sawyer",1977,0,0,0,0,0,0,0,0,0,7,0,0
